,date,Person.ID,Faculty.No.,Dept.No.,With.PHD,years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C
4931,2007-01-01,10352,25.0,2763.0,,,1.0,3.0,1.0,4.0,1.0,0.0
4932,2007-01-01,35602,25.0,2653.0,1.0,2.0,1.0,2.0,16.0,10.0,7.0,8.0
4933,2007-01-01,28502,25.0,2603.0,1.0,1.0,0.0,3.0,7.0,8.0,5.0,2.0
4934,2007-01-01,145367,25.0,2548.0,1.0,1.0,3.0,3.0,1.0,0.0,4.0,1.0
4935,2007-01-01,106357,25.0,2668.0,,1.0,1.0,2.0,4.0,10.0,6.0,5.0
4936,2007-01-01,145857,25.0,2678.0,,0.0,2.0,0.0,1.0,3.0,2.0,1.0
4937,2007-01-01,74372,25.0,2893.0,,1.0,0.0,1.0,7.0,28.0,9.0,2.0
4938,2007-01-01,10592,25.0,2893.0,1.0,2.0,3.0,2.0,3.0,9.0,2.0,0.0
4939,2007-01-01,98197,25.0,2828.0,,1.0,1.0,0.0,0.0,1.0,4.0,1.0
4940,2007-01-01,682967,,,,,0.0,0.0,1.0,2.0,2.0,1.0
4941,2007-01-01,11327,25.0,,1.0,0.0,0.0,1.0,2.0,14.0,16.0,16.0
4942,2007-01-01,16652,,,,,0.0,0.0,5.0,4.0,4.0,5.0
4943,2007-01-01,65992,,,,,0.0,0.0,13.0,16.0,10.0,5.0
4944,2007-01-01,48152,,,,,0.0,0.0,0.0,0.0,0.0,0.0
4945,2007-01-01,641012,25.0,2853.0,,1.0,0.0,4.0,2.0,4.0,3.0,0.0
4946,2007-01-01,21732,25.0,2853.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4947,2007-01-01,1862,25.0,2853.0,1.0,3.0,1.0,0.0,7.0,4.0,24.0,26.0
4948,2007-01-01,70907,,,,,0.0,0.0,0.0,0.0,0.0,0.0
4949,2007-01-01,66772,25.0,2558.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
4950,2007-02-01,85862,25.0,2728.0,,1.0,8.0,7.0,0.0,5.0,14.0,6.0
4951,2007-02-01,90947,,,,,0.0,0.0,0.0,0.0,0.0,0.0
4952,2007-02-01,76297,25.0,2713.0,1.0,3.0,1.0,0.0,23.0,33.0,11.0,3.0
4953,2007-02-01,82547,25.0,2713.0,,4.0,3.0,2.0,32.0,66.0,11.0,8.0
4954,2007-02-01,93802,25.0,2563.0,1.0,1.0,0.0,4.0,0.0,0.0,6.0,19.0
4955,2007-02-01,67037,25.0,2563.0,1.0,3.0,3.0,10.0,6.0,6.0,17.0,5.0
4956,2007-02-01,82542,25.0,2628.0,,3.0,2.0,0.0,21.0,10.0,4.0,1.0
4957,2007-02-01,73942,25.0,2728.0,1.0,3.0,3.0,1.0,7.0,17.0,5.0,5.0
4958,2007-02-01,78827,25.0,2498.0,1.0,4.0,1.0,1.0,6.0,15.0,8.0,2.0
4959,2007-03-01,449272,25.0,2848.0,1.0,1.0,1.0,3.0,1.0,28.0,18.0,18.0
4960,2007-03-01,67282,25.0,2578.0,1.0,2.0,3.0,2.0,7.0,4.0,5.0,5.0
4961,2007-03-01,73882,25.0,2713.0,,0.0,3.0,2.0,8.0,8.0,4.0,4.0
4962,2007-04-01,64807,31.0,3198.0,1.0,4.0,3.0,1.0,19.0,8.0,19.0,8.0
4963,2007-05-01,79632,25.0,2523.0,1.0,4.0,1.0,2.0,4.0,3.0,11.0,6.0
4964,2007-05-01,691177,25.0,2523.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0
4965,2007-05-01,381032,,,,,0.0,0.0,0.0,1.0,0.0,0.0
4966,2007-05-01,408232,34.0,1428.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4967,2007-05-01,22202,34.0,1258.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
4968,2007-09-01,26862,13.0,1663.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4969,2007-09-01,66197,13.0,1663.0,,4.0,1.0,0.0,0.0,0.0,5.0,3.0
4970,2007-09-01,421337,25.0,2523.0,1.0,,0.0,1.0,0.0,0.0,4.0,1.0
4971,2007-10-01,11507,46.0,2298.0,1.0,3.0,1.0,0.0,1.0,3.0,4.0,5.0
4972,2007-10-01,89467,25.0,2678.0,,,2.0,4.0,8.0,6.0,2.0,0.0
4973,2007-10-01,1162,19.0,2103.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0
4974,2007-01-15,28797,25.0,2768.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0
4975,2007-01-15,714027,,,,,0.0,0.0,0.0,0.0,0.0,0.0
4976,2007-01-15,16452,,,,,0.0,0.0,1.0,6.0,12.0,8.0
4977,2007-01-15,593217,22.0,3658.0,1.0,1.0,1.0,0.0,21.0,23.0,6.0,4.0
4978,2007-01-15,49592,19.0,2103.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4979,2007-01-15,665642,34.0,1258.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,1.0
4980,2007-01-15,68437,19.0,2103.0,1.0,4.0,0.0,1.0,3.0,4.0,4.0,17.0
4981,2007-01-15,10867,46.0,2298.0,,2.0,0.0,0.0,0.0,1.0,1.0,3.0
4982,2007-01-16,46127,25.0,2518.0,,1.0,0.0,0.0,0.0,0.0,7.0,0.0
4983,2007-01-17,46127,25.0,2518.0,,1.0,0.0,0.0,0.0,0.0,7.0,0.0
4984,2007-01-18,63812,25.0,2553.0,,4.0,1.0,0.0,4.0,5.0,8.0,1.0
4985,2007-01-18,68692,25.0,2553.0,1.0,4.0,1.0,2.0,3.0,5.0,11.0,2.0
4986,2007-01-18,34447,1.0,1098.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0
4987,2007-01-18,20907,1.0,1098.0,,0.0,0.0,2.0,0.0,0.0,3.0,0.0
4988,2007-01-18,14832,1.0,1098.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,2007-01-18,74002,1.0,1098.0,,0.0,0.0,2.0,0.0,0.0,0.0,5.0
4990,2007-01-18,754067,1.0,1098.0,,0.0,1.0,1.0,0.0,0.0,2.0,0.0
4991,2007-01-18,65782,1.0,1098.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0
4992,2007-01-19,7662,4.0,3508.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0
4993,2007-01-22,4762,7.0,593.0,1.0,2.0,2.0,0.0,1.0,2.0,6.0,0.0
4994,2007-01-22,73942,25.0,2728.0,1.0,3.0,3.0,1.0,7.0,17.0,5.0,5.0
4995,2007-01-22,4877,,,,,0.0,0.0,0.0,5.0,4.0,5.0
4996,2007-01-22,78827,25.0,2498.0,1.0,4.0,1.0,1.0,6.0,15.0,8.0,2.0
4997,2007-01-22,367942,25.0,2533.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0
4998,2007-01-23,407,25.0,2713.0,,3.0,1.0,1.0,6.0,3.0,6.0,2.0
4999,2007-01-23,615307,25.0,2768.0,,,0.0,1.0,2.0,15.0,13.0,2.0
5000,2007-01-23,615302,,,,,0.0,0.0,0.0,0.0,5.0,0.0
5001,2007-01-23,301472,25.0,2533.0,1.0,1.0,5.0,2.0,9.0,44.0,59.0,15.0
5002,2007-01-24,497897,25.0,2578.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5003,2007-01-24,33752,25.0,2578.0,,2.0,3.0,1.0,1.0,0.0,0.0,0.0
5004,2007-01-24,30772,25.0,2603.0,,2.0,3.0,1.0,5.0,2.0,0.0,0.0
5005,2007-01-25,636972,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5006,2007-01-25,807667,25.0,2523.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5007,2007-01-25,421337,25.0,2523.0,1.0,,0.0,1.0,0.0,0.0,4.0,1.0
5008,2007-01-25,55677,1.0,1098.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
5009,2007-01-25,8012,1.0,1098.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0
5010,2007-01-25,631447,25.0,2838.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5011,2007-01-29,101532,25.0,2538.0,,1.0,1.0,4.0,1.0,6.0,6.0,1.0
5012,2007-01-29,78927,25.0,2713.0,,2.0,0.0,0.0,0.0,5.0,10.0,0.0
5013,2007-01-29,108962,25.0,2538.0,,1.0,0.0,5.0,1.0,8.0,6.0,0.0
5014,2007-01-29,547,19.0,2053.0,1.0,3.0,0.0,0.0,8.0,28.0,3.0,0.0
5015,2007-01-29,86672,25.0,2713.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0
5016,2007-01-30,45972,7.0,593.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0
5017,2007-01-30,495877,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5018,2007-01-30,36857,25.0,2813.0,,0.0,1.0,0.0,0.0,3.0,3.0,0.0
5019,2007-01-30,82547,25.0,2713.0,,4.0,3.0,2.0,32.0,66.0,11.0,8.0
5020,2007-01-31,45462,31.0,3943.0,,0.0,4.0,1.0,38.0,8.0,8.0,0.0
5021,2007-01-31,79857,31.0,3048.0,1.0,4.0,1.0,0.0,11.0,3.0,16.0,2.0
5022,2007-01-31,575977,31.0,3048.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
5023,2007-01-31,89472,31.0,3048.0,1.0,1.0,5.0,1.0,18.0,3.0,3.0,0.0
5024,2007-01-31,873877,7.0,653.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0
5025,2007-01-02,77067,25.0,2668.0,1.0,2.0,2.0,1.0,8.0,3.0,5.0,0.0
5026,2007-01-02,31967,25.0,2668.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
5027,2007-01-02,23342,25.0,2883.0,1.0,2.0,0.0,1.0,2.0,1.0,16.0,8.0
5028,2007-01-02,45317,19.0,2153.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0
5029,2007-01-02,39832,25.0,2523.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5030,2007-01-02,31457,19.0,2153.0,,0.0,0.0,1.0,4.0,1.0,3.0,0.0
5031,2007-01-02,5812,19.0,2153.0,,,0.0,0.0,0.0,1.0,0.0,1.0
5032,2007-01-02,112337,19.0,2153.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5033,2007-02-02,5107,25.0,2653.0,,0.0,0.0,2.0,2.0,4.0,1.0,0.0
5034,2007-02-02,17762,25.0,2923.0,,2.0,1.0,0.0,1.0,3.0,3.0,8.0
5035,2007-02-02,783507,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5036,2007-02-02,79142,25.0,2763.0,1.0,4.0,1.0,3.0,12.0,14.0,8.0,0.0
5037,2007-02-02,33812,25.0,2768.0,1.0,2.0,1.0,2.0,5.0,10.0,9.0,3.0
5038,2007-02-02,16647,25.0,2778.0,1.0,2.0,3.0,0.0,6.0,7.0,4.0,0.0
5039,2007-05-02,79032,25.0,2713.0,1.0,4.0,0.0,4.0,4.0,13.0,9.0,6.0
5040,2007-06-02,74512,7.0,528.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0
5041,2007-07-02,136807,22.0,3658.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5042,2007-07-02,74827,25.0,2768.0,1.0,3.0,0.0,2.0,18.0,37.0,16.0,4.0
5043,2007-07-02,301472,25.0,2533.0,1.0,1.0,5.0,3.0,9.0,44.0,59.0,15.0
5044,2007-07-02,72037,25.0,2713.0,1.0,2.0,3.0,8.0,8.0,5.0,6.0,0.0
5045,2007-07-02,30017,25.0,2893.0,,2.0,1.0,4.0,0.0,16.0,21.0,9.0
5046,2007-07-02,74162,25.0,2813.0,1.0,2.0,2.0,9.0,14.0,27.0,9.0,7.0
5047,2007-07-02,28797,25.0,2768.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,1.0
5048,2007-07-02,714027,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5049,2007-07-02,16452,,,,,0.0,0.0,1.0,6.0,12.0,8.0
5050,2007-07-02,10352,25.0,2763.0,,,2.0,3.0,1.0,4.0,1.0,0.0
5051,2007-07-02,36217,22.0,3658.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5052,2007-07-02,64357,25.0,2523.0,1.0,2.0,1.0,1.0,3.0,7.0,18.0,6.0
5053,2007-07-02,131432,25.0,2653.0,1.0,1.0,1.0,3.0,5.0,6.0,9.0,1.0
5054,2007-07-02,665642,34.0,1258.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,1.0
5055,2007-07-02,82512,19.0,2153.0,1.0,4.0,2.0,3.0,7.0,9.0,5.0,4.0
5056,2007-07-02,96312,19.0,2153.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5057,2007-07-02,74492,25.0,2653.0,1.0,3.0,4.0,5.0,2.0,6.0,7.0,1.0
5058,2007-07-02,28607,25.0,2763.0,1.0,2.0,3.0,2.0,4.0,16.0,12.0,7.0
5059,2007-07-02,79217,25.0,2828.0,,0.0,1.0,2.0,4.0,1.0,0.0,0.0
5060,2007-07-02,64927,25.0,2543.0,1.0,2.0,1.0,1.0,12.0,16.0,4.0,5.0
5061,2007-07-02,79142,25.0,2763.0,1.0,4.0,1.0,3.0,12.0,14.0,8.0,0.0
5062,2007-07-02,45847,25.0,2523.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
5063,2007-07-02,28502,25.0,2603.0,1.0,1.0,1.0,5.0,11.0,9.0,6.0,2.0
5064,2007-08-02,72722,19.0,2103.0,1.0,4.0,0.0,0.0,2.0,2.0,3.0,4.0
5065,2007-08-02,296942,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5066,2007-08-02,748317,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5067,2007-08-02,82452,7.0,528.0,1.0,3.0,2.0,1.0,0.0,12.0,4.0,0.0
5068,2007-08-02,174352,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5069,2007-08-02,98112,7.0,528.0,,,2.0,0.0,1.0,2.0,0.0,0.0
5070,2007-08-02,43882,25.0,2768.0,1.0,1.0,0.0,10.0,3.0,11.0,5.0,4.0
5071,2007-08-02,33977,7.0,528.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5072,2007-08-02,27572,25.0,2778.0,,,1.0,1.0,0.0,0.0,2.0,2.0
5073,2007-08-02,763997,4.0,3508.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
5074,2007-08-02,97962,7.0,803.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
5075,2007-08-02,586442,7.0,593.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5076,2007-08-02,142352,25.0,2668.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5077,2007-08-02,77392,25.0,2523.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5078,2007-08-02,1048967,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5079,2007-08-02,996927,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5080,2007-08-02,55137,25.0,2523.0,,,0.0,1.0,0.0,0.0,0.0,0.0
5081,2007-08-02,1387892,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5082,2007-08-02,421337,25.0,2523.0,1.0,,0.0,1.0,0.0,0.0,4.0,1.0
5083,2007-08-02,19517,25.0,2668.0,1.0,1.0,4.0,6.0,1.0,0.0,1.0,0.0
5084,2007-08-02,14212,7.0,653.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
5085,2007-08-02,5882,7.0,528.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5086,2007-08-02,93007,25.0,2628.0,,0.0,4.0,2.0,6.0,7.0,0.0,0.0
5087,2007-08-02,39817,7.0,653.0,,1.0,0.0,2.0,0.0,0.0,0.0,3.0
5088,2007-08-02,24252,7.0,653.0,,,1.0,1.0,0.0,0.0,1.0,0.0
5089,2007-08-02,36042,7.0,528.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0
5090,2007-08-02,46687,7.0,528.0,,0.0,1.0,0.0,0.0,0.0,2.0,0.0
5091,2007-08-02,113607,7.0,603.0,,1.0,0.0,1.0,0.0,1.0,0.0,3.0
5092,2007-08-02,67037,25.0,2563.0,1.0,3.0,6.0,14.0,6.0,6.0,17.0,5.0
5093,2007-08-02,730412,25.0,2628.0,,,1.0,2.0,0.0,0.0,0.0,0.0
5094,2007-09-02,159607,25.0,2553.0,1.0,1.0,2.0,7.0,0.0,5.0,7.0,11.0
5095,2007-09-02,70832,31.0,3028.0,1.0,4.0,1.0,1.0,16.0,16.0,15.0,4.0
5096,2007-09-02,67152,25.0,2553.0,1.0,4.0,0.0,0.0,0.0,8.0,8.0,2.0
5097,2007-09-02,10577,25.0,2653.0,,3.0,0.0,3.0,5.0,4.0,3.0,2.0
5098,2007-09-02,66007,31.0,3268.0,1.0,4.0,2.0,0.0,2.0,25.0,13.0,2.0
5099,2007-09-02,74372,25.0,2893.0,,1.0,0.0,1.0,7.0,28.0,9.0,2.0
5100,2007-09-02,10592,25.0,2893.0,1.0,2.0,5.0,2.0,3.0,9.0,2.0,0.0
5101,2007-09-02,68377,25.0,2893.0,1.0,4.0,0.0,0.0,9.0,13.0,2.0,4.0
5102,2007-09-02,488307,25.0,2893.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5103,2007-12-02,10592,25.0,2893.0,1.0,2.0,6.0,3.0,3.0,10.0,3.0,0.0
5104,2007-12-02,708537,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5105,2007-12-02,68377,25.0,2893.0,1.0,4.0,0.0,0.0,9.0,13.0,2.0,4.0
5106,2007-12-02,17342,25.0,2828.0,1.0,1.0,1.0,22.0,13.0,21.0,22.0,5.0
5107,2007-12-02,495257,25.0,2883.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5108,2007-12-02,20202,25.0,2668.0,1.0,1.0,1.0,5.0,0.0,0.0,8.0,12.0
5109,2007-12-02,16137,25.0,2653.0,,2.0,1.0,14.0,5.0,6.0,2.0,0.0
5110,2007-12-02,64777,25.0,2813.0,,4.0,1.0,10.0,2.0,13.0,12.0,6.0
5111,2007-12-02,15467,25.0,2668.0,,2.0,1.0,1.0,3.0,6.0,15.0,0.0
5112,2007-12-02,802167,25.0,2603.0,,1.0,2.0,4.0,0.0,0.0,0.0,0.0
5113,2007-12-02,66887,25.0,2813.0,,0.0,5.0,15.0,0.0,9.0,2.0,0.0
5114,2007-12-02,67467,25.0,2828.0,,2.0,4.0,1.0,3.0,4.0,4.0,0.0
5115,2007-12-02,79057,25.0,2603.0,,2.0,3.0,1.0,2.0,3.0,2.0,0.0
5116,2007-12-02,39202,25.0,2603.0,,2.0,1.0,2.0,0.0,1.0,0.0,0.0
5117,2007-12-02,22987,25.0,2603.0,,1.0,2.0,1.0,10.0,18.0,3.0,5.0
5118,2007-12-02,734322,25.0,2603.0,,1.0,2.0,9.0,0.0,0.0,0.0,0.0
5119,2007-12-02,40947,25.0,2653.0,1.0,2.0,0.0,6.0,7.0,2.0,1.0,1.0
5120,2007-12-02,78342,25.0,2653.0,,2.0,3.0,7.0,3.0,1.0,8.0,1.0
5121,2007-12-02,801752,25.0,2653.0,,1.0,2.0,1.0,0.0,0.0,0.0,0.0
5122,2007-12-02,89627,25.0,2653.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0
5123,2007-12-02,131432,25.0,2653.0,1.0,1.0,1.0,3.0,5.0,6.0,9.0,1.0
5124,2007-12-02,493292,25.0,2558.0,,1.0,0.0,5.0,0.0,0.0,0.0,0.0
5125,2007-12-02,34617,31.0,3048.0,,2.0,2.0,2.0,10.0,6.0,4.0,12.0
5126,2007-12-02,720017,25.0,2653.0,,1.0,4.0,3.0,0.0,0.0,0.0,0.0
5127,2007-02-13,35602,25.0,2653.0,1.0,2.0,2.0,2.0,16.0,10.0,7.0,8.0
5128,2007-02-13,68467,25.0,2628.0,,2.0,3.0,1.0,34.0,11.0,7.0,2.0
5129,2007-02-13,67842,25.0,2653.0,1.0,2.0,1.0,6.0,9.0,38.0,16.0,3.0
5130,2007-02-14,35547,19.0,2163.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0
5131,2007-02-14,4762,7.0,593.0,1.0,2.0,2.0,0.0,1.0,2.0,6.0,0.0
5132,2007-02-14,82892,19.0,2053.0,1.0,1.0,3.0,0.0,111.0,10.0,5.0,2.0
5133,2007-02-14,7452,25.0,2628.0,,2.0,5.0,7.0,10.0,11.0,6.0,8.0
5134,2007-02-14,679342,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5135,2007-02-16,12887,25.0,2678.0,1.0,0.0,0.0,3.0,9.0,10.0,6.0,4.0
5136,2007-02-16,74372,25.0,2893.0,,1.0,0.0,1.0,7.0,28.0,9.0,2.0
5137,2007-02-16,10592,25.0,2893.0,1.0,2.0,5.0,2.0,3.0,9.0,2.0,0.0
5138,2007-02-16,488307,25.0,2893.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5139,2007-02-16,68377,25.0,2893.0,1.0,4.0,0.0,0.0,9.0,13.0,2.0,4.0
5140,2007-02-16,110457,25.0,2538.0,,1.0,1.0,0.0,4.0,5.0,3.0,1.0
5141,2007-02-16,68502,25.0,2538.0,,2.0,1.0,0.0,15.0,11.0,4.0,2.0
5142,2007-02-16,77067,25.0,2668.0,1.0,2.0,2.0,1.0,8.0,3.0,5.0,0.0
5143,2007-02-16,31967,25.0,2668.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
5144,2007-02-16,70487,25.0,2853.0,,,1.0,3.0,2.0,6.0,5.0,7.0
5145,2007-02-19,11812,1.0,1033.0,,1.0,0.0,0.0,0.0,1.0,5.0,0.0
5146,2007-02-19,66092,1.0,1033.0,1.0,3.0,1.0,2.0,4.0,11.0,3.0,6.0
5147,2007-02-19,82797,1.0,1033.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5148,2007-02-19,1192,1.0,1033.0,,0.0,1.0,0.0,2.0,1.0,1.0,2.0
5149,2007-02-19,12917,1.0,1038.0,,0.0,1.0,4.0,0.0,7.0,0.0,0.0
5150,2007-02-19,20782,1.0,,,,0.0,0.0,1.0,1.0,0.0,0.0
5151,2007-02-19,44777,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5152,2007-02-20,20497,34.0,1258.0,1.0,2.0,2.0,1.0,0.0,14.0,1.0,1.0
5153,2007-02-20,656157,34.0,1258.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5154,2007-02-20,146827,34.0,1258.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
5155,2007-02-21,2712,25.0,2563.0,1.0,3.0,2.0,4.0,19.0,43.0,28.0,21.0
5156,2007-02-22,29512,31.0,3268.0,1.0,2.0,5.0,4.0,0.0,7.0,0.0,2.0
5157,2007-02-22,126927,19.0,2053.0,1.0,1.0,2.0,4.0,16.0,7.0,6.0,0.0
5158,2007-02-22,79917,19.0,2053.0,,4.0,0.0,0.0,3.0,5.0,3.0,0.0
5159,2007-02-22,255582,19.0,2163.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0
5160,2007-02-22,147502,19.0,2253.0,1.0,1.0,1.0,3.0,0.0,5.0,7.0,1.0
5161,2007-02-22,421337,25.0,2523.0,1.0,,0.0,1.0,0.0,0.0,4.0,1.0
5162,2007-02-28,74322,7.0,593.0,1.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0
5163,2007-02-28,682967,,,,,0.0,0.0,1.0,2.0,2.0,1.0
5164,2007-01-03,145977,13.0,1623.0,,,0.0,0.0,7.0,4.0,0.0,1.0
5165,2007-01-03,781517,13.0,1623.0,,,0.0,0.0,0.0,0.0,0.0,0.0
5166,2007-02-03,82427,7.0,653.0,,4.0,1.0,3.0,0.0,1.0,0.0,4.0
5167,2007-02-03,119287,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5168,2007-02-03,39407,31.0,3248.0,,2.0,1.0,3.0,0.0,0.0,2.0,0.0
5169,2007-02-03,5222,31.0,3268.0,,0.0,0.0,4.0,3.0,8.0,7.0,11.0
5170,2007-02-03,2712,25.0,2563.0,1.0,3.0,2.0,4.0,19.0,43.0,28.0,21.0
5171,2007-05-03,77112,25.0,2763.0,1.0,2.0,2.0,5.0,16.0,19.0,8.0,1.0
5172,2007-05-03,491012,,,,,0.0,0.0,7.0,1.0,0.0,0.0
5173,2007-05-03,82892,19.0,2053.0,1.0,1.0,3.0,0.0,111.0,10.0,5.0,2.0
5174,2007-05-03,82547,25.0,2713.0,,4.0,4.0,6.0,32.0,66.0,11.0,8.0
5175,2007-06-03,10387,1.0,1038.0,1.0,3.0,1.0,2.0,2.0,8.0,21.0,2.0
5176,2007-06-03,820082,1.0,1038.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,2007-06-03,786512,19.0,2103.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5178,2007-06-03,22917,1.0,1033.0,1.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0
5179,2007-07-03,126247,,,,,0.0,0.0,0.0,0.0,2.0,0.0
5180,2007-07-03,85642,31.0,3258.0,1.0,1.0,8.0,10.0,26.0,33.0,32.0,11.0
5181,2007-07-03,786607,,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0
5182,2007-08-03,705382,31.0,3268.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0
5183,2007-08-03,85642,31.0,3258.0,1.0,1.0,8.0,10.0,26.0,33.0,32.0,11.0
5184,2007-12-03,421337,25.0,2523.0,1.0,,0.0,1.0,0.0,0.0,4.0,1.0
5185,2007-03-13,79742,31.0,3028.0,,0.0,0.0,3.0,0.0,17.0,18.0,6.0
5186,2007-03-13,27632,118.0,118.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,2007-03-13,39407,31.0,3248.0,,2.0,1.0,4.0,0.0,0.0,2.0,0.0
5188,2007-03-13,5222,31.0,3268.0,,0.0,0.0,4.0,3.0,8.0,7.0,11.0
5189,2007-03-13,351122,46.0,2298.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5190,2007-03-13,1617,31.0,3098.0,,0.0,0.0,0.0,0.0,5.0,4.0,2.0
5191,2007-03-13,22322,4.0,3508.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0
5192,2007-03-13,81117,19.0,2253.0,,0.0,1.0,2.0,7.0,12.0,11.0,3.0
5193,2007-03-14,78817,25.0,2713.0,1.0,4.0,3.0,5.0,9.0,14.0,10.0,4.0
5194,2007-03-14,66062,31.0,3098.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0
5195,2007-03-15,78222,19.0,2103.0,1.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0
5196,2007-03-15,52802,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5197,2007-03-15,112562,19.0,2163.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5198,2007-03-15,62022,,,,,0.0,0.0,1.0,1.0,0.0,0.0
5199,2007-03-15,69732,19.0,2153.0,1.0,4.0,2.0,0.0,1.0,39.0,2.0,0.0
5200,2007-03-15,640757,,,,,0.0,0.0,0.0,0.0,0.0,0.0
5201,2007-03-15,500137,31.0,3198.0,,,3.0,0.0,3.0,2.0,0.0,0.0
5202,2007-03-15,808557,31.0,3198.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5203,2007-03-15,592,31.0,3028.0,1.0,3.0,1.0,2.0,2.0,32.0,8.0,2.0
