id,granted,sponsor,grant_category,grant_value,date,RFCD_21,RFCD_23,RFCD_24,RFCD_25,RFCD_26,RFCD_27,RFCD_28,RFCD_29,RFCD_30,RFCD_31,RFCD_32,RFCD_33,RFCD_34,RFCD_35,RFCD_36,RFCD_37,RFCD_38,RFCD_39,RFCD_40,RFCD_41,RFCD_42,RFCD_43,RFCD_44,RFCD_99,RFCD_OTHER,SEO_61,SEO_62,SEO_63,SEO_64,SEO_65,SEO_66,SEO_67,SEO_68,SEO_69,SEO_70,SEO_71,SEO_72,SEO_73,SEO_74,SEO_75,SEO_76,SEO_77,SEO_78,SEO_99,SEO_OTHER,EXTERNAL_ADVISOR,EXT_CHIEF_INVESTIGATOR,STUDRES,STUD_CHIEF_INVESTIGATOR,mean_year_of_birth,max_year_of_birth,n_internals,Dept.No.,Faculty.No.,With.PHD,mean_years_in_uni,max_years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C,month,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
4131,0,2B,10A,5000.0,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,,2.0,,,1955.0,1960.0,5,1038.0,1.0,4.0,2.2,4.0,3.0,9.0,4.0,16.0,3.0,5.0,11,7,0.3684210526315789,5,0.38461538461538464,1,0.25,5,0.29411764705882354,2,0.2222222222222222,0,0.0,8,0.4,8,0.4,0,0.0,5,0.3333333333333333
4132,1,2B,10A,50000.0,680,0.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,,3.0,,,1965.0,1970.0,6,2053.0,31.0,6.0,2.6666666666666665,4.0,10.0,2.0,161.0,59.0,40.0,8.0,11,14,0.8235294117647058,8,0.8888888888888888,6,0.8571428571428571,14,0.8235294117647058,11,0.9166666666666666,11,0.9166666666666666,18,0.8181818181818182,18,0.8181818181818182,10,0.8333333333333334,10,0.8333333333333334
4133,1,2B,10A,50000.0,680,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,3.0,,,1965.0,1975.0,3,3198.0,31.0,2.0,2.3333333333333335,4.0,7.0,1.0,29.0,25.0,54.0,12.0,11,10,0.8333333333333334,9,0.9,5,0.8333333333333334,10,0.8333333333333334,9,0.8181818181818182,9,0.8181818181818182,13,0.8666666666666667,13,0.8666666666666667,5,0.8333333333333334,5,0.8333333333333334
4134,1,2B,10A,200000.0,680,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,2.0,,,1955.0,1965.0,4,3198.0,31.0,3.0,2.6666666666666665,4.0,4.0,1.0,246.0,112.0,28.0,6.0,11,3,0.75,3,0.75,3,0.75,3,1.0,3,1.0,3,1.0,3,0.75,3,0.75,3,0.75,3,0.75
4135,0,2B,10A,5000.0,680,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,1970.0,1970.0,1,3198.0,31.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,0.0,11,3,0.5,3,0.75,2,1.0,3,0.5,3,0.5,3,0.5,3,0.5,3,0.5,2,0.5,2,0.5
4136,0,2B,10A,10000.0,680,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,2.0,,,1965.0,1965.0,1,3273.0,31.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,4.0,3.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4137,1,2B,10A,20000.0,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1955.0,1955.0,1,3508.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,0.0,0.0,11,0,0.0,0,0.0,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0
4138,1,2B,10A,40000.0,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,,1963.3333333333333,1970.0,3,2178.0,19.0,2.0,2.0,4.0,11.0,2.0,30.0,11.0,15.0,17.0,11,9,0.9,2,1.0,1,1.0,3,1.0,0,,0,,9,0.9,9,0.9,5,0.8333333333333334,6,0.8571428571428571
4139,1,2B,10A,5000.0,710,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1967.5,1975.0,2,2163.0,19.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,10.0,2.0,12,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,1,0.3333333333333333,1,0.3333333333333333,0,,0,
4140,1,4D,10A,20000.0,710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1960.0,2,2568.0,25.0,1.0,0.5,1.0,1.0,2.0,7.0,0.0,3.0,15.0,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4141,1,other,10B,30000.0,710,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1950.0,1950.0,1,3073.0,31.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,12,2,0.5,2,0.6666666666666666,2,0.6666666666666666,2,0.4,1,0.5,1,1.0,5,0.625,5,0.625,4,1.0,4,1.0
4142,1,24D,10A,5000.0,710,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1967.5,1975.0,2,2163.0,19.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,10.0,2.0,12,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,1,0.3333333333333333,1,0.3333333333333333,0,,0,
4143,0,137A,30B,500000.0,710,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,1980.0,1980.0,1,3198.0,31.0,,,,0.0,1.0,3.0,5.0,1.0,0.0,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4144,1,77A,10A,5000.0,710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1940.0,1940.0,1,2558.0,25.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,12,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
4145,1,21A,10A,10000.0,710,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,3073.0,31.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,12,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,0.0,0,0.0,0,,0,
4146,1,2B,10A,5000.0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,1955.0,1955.0,1,3748.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
4147,1,29A,10A,30000.0,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1950.0,1950.0,1,3508.0,4.0,,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,12,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,2,0.5,2,0.5,2,1.0,2,1.0
4148,1,163C,10A,5000.0,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1950.0,1955.0,2,2558.0,25.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
4149,1,2B,30D,10000.0,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1965.0,2,2498.0,25.0,2.0,3.0,4.0,2.0,2.0,4.0,8.0,14.0,9.0,12,11,0.6875,11,0.6875,0,0.0,11,0.6875,8,0.8,0,,14,0.7368421052631579,14,0.7368421052631579,6,0.8571428571428571,6,0.8571428571428571
4150,0,173A,30C,5000.0,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1972.5,1975.0,2,2768.0,25.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,12,3,0.5,3,0.5,3,0.5,3,0.5,3,0.5,3,0.5,4,0.5,4,0.5,0,,1,0.3333333333333333
4151,1,other,20C,20000.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1960.0,1960.0,1,2103.0,19.0,1.0,3.0,3.0,1.0,4.0,5.0,1.0,3.0,3.0,12,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
4152,0,4D,50A,20000.0,713,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1965.0,1965.0,1,2763.0,25.0,1.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,0.0,12,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,1,0.25,1,0.25,0,,0,
4153,1,4D,10A,30000.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1970.0,4,2553.0,25.0,3.0,2.5,4.0,7.0,4.0,9.0,21.0,13.0,7.0,12,9,0.5294117647058824,3,0.6,3,0.75,8,0.5333333333333333,8,0.5333333333333333,3,0.75,10,0.5555555555555556,10,0.5555555555555556,1,0.3333333333333333,2,0.5
4154,1,4D,10A,40000.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,,,,1972.5,1980.0,2,2558.0,25.0,,,,4.0,6.0,8.0,17.0,8.0,3.0,12,4,0.3076923076923077,4,0.3076923076923077,3,0.3333333333333333,6,0.4,5,0.4545454545454545,4,0.4,6,0.4,6,0.4,2,0.3333333333333333,1,0.16666666666666666
4155,1,4D,10A,30000.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1975.0,1975.0,1,2538.0,25.0,,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4156,1,4D,10A,40000.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1970.0,1,2813.0,25.0,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4157,0,24D,30B,5000.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1960.0,1975.0,3,2768.0,25.0,1.0,1.0,1.0,4.0,6.0,0.0,5.0,10.0,6.0,12,3,0.42857142857142855,3,0.42857142857142855,3,0.42857142857142855,3,0.42857142857142855,3,0.42857142857142855,3,0.42857142857142855,4,0.4,4,0.4,0,,0,0.0
4158,1,32D,10B,50000.0,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1945.0,1950.0,2,2298.0,46.0,1.0,3.0,4.0,1.0,0.0,1.0,7.0,1.0,7.0,12,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,2,1.0,2,1.0
4159,1,21A,10A,20000.0,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1960.0,1,2523.0,25.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
4160,1,2B,10A,5000.0,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1960.0,1970.0,2,603.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,12,3,0.75,3,0.75,2,1.0,3,1.0,3,1.0,2,1.0,3,0.75,3,0.75,3,0.75,3,0.75
4161,1,7C,10A,5000.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1950.0,1950.0,1,2103.0,19.0,1.0,4.0,4.0,0.0,1.0,3.0,3.0,4.0,14.0,12,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,3,0.75,3,0.75,3,1.0,3,1.0
4162,1,4D,20C,5000.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1965.0,1965.0,1,2668.0,25.0,,1.0,1.0,0.0,0.0,11.0,6.0,2.0,1.0,12,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,1,0.5,1,1.0
4163,1,4D,20C,5000.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1970.0,1970.0,1,2878.0,25.0,1.0,1.0,1.0,0.0,1.0,45.0,8.0,34.0,15.0,12,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,3,1.0,3,1.0
4164,1,4D,10A,20000.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1960.0,1,2713.0,25.0,,0.0,0.0,2.0,2.0,5.0,7.0,4.0,1.0,12,8,0.6153846153846154,5,0.5,4,0.4444444444444444,8,0.6666666666666666,8,0.6666666666666666,5,0.5555555555555556,8,0.6153846153846154,8,0.6153846153846154,4,0.8,4,0.8
4165,1,4D,10A,20000.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1950.0,1950.0,1,2668.0,25.0,1.0,3.0,3.0,4.0,2.0,5.0,0.0,2.0,0.0,12,4,0.5714285714285714,3,0.75,3,0.75,4,0.5714285714285714,4,0.5714285714285714,3,0.6,4,0.5714285714285714,4,0.5714285714285714,3,0.6,3,0.6
4166,1,4D,20C,5000.0,717,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,1950.0,1950.0,1,1258.0,34.0,1.0,4.0,4.0,2.0,0.0,1.0,16.0,8.0,4.0,12,2,1.0,0,,0,,2,1.0,2,1.0,2,1.0,4,1.0,4,1.0,1,1.0,0,
4167,1,4D,10A,50000.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1975.0,1975.0,1,2678.0,25.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,12,1,0.5,1,0.5,1,1.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,1.0,1,1.0
4168,1,4D,10A,50000.0,717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1950.0,1950.0,1,2498.0,25.0,1.0,4.0,4.0,1.0,1.0,4.0,13.0,6.0,2.0,12,4,0.5714285714285714,4,0.5714285714285714,3,0.75,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,3,0.75,2,0.6666666666666666
4169,1,4D,20C,5000.0,717,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1960.0,1965.0,3,2653.0,25.0,,1.3333333333333333,2.0,1.0,1.0,40.0,20.0,10.0,10.0,12,3,0.75,0,,0,,4,0.6666666666666666,4,0.8,0,,4,0.5714285714285714,4,0.5714285714285714,1,1.0,0,
4170,1,other,30D,200000.0,718,0.0,0.0,0.0,15.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,,1970.0,1970.0,3,2603.0,25.0,2.0,1.0,2.0,5.0,2.0,9.0,15.0,10.0,4.0,12,7,0.7,7,0.7,3,0.6,4,0.6666666666666666,4,0.6666666666666666,0,,7,0.7,7,0.7,0,,0,
