id,granted,sponsor,grant_category,grant_value,date
3989,1,2B,10A,10000.0,27/11/06
3990,1,2B,10A,5000.0,27/11/06
3991,1,other,30B,5000.0,27/11/06
3992,0,32D,30B,5000.0,27/11/06
3993,0,32D,30B,5000.0,27/11/06
3994,0,32D,30B,10000.0,27/11/06
3995,1,4D,10A,30000.0,27/11/06
3996,1,54B,20C,5000.0,27/11/06
3997,0,32D,30B,10000.0,27/11/06
3998,0,32D,30B,40000.0,27/11/06
3999,0,32D,30B,50000.0,27/11/06
4000,1,32D,30B,10000.0,27/11/06
4001,1,32D,30B,10000.0,27/11/06
4002,1,32D,30B,30000.0,27/11/06
4003,0,32D,30B,40000.0,27/11/06
4004,0,1A,10A,5000.0,27/11/06
4005,0,32D,30B,5000.0,27/11/06
4006,0,32D,30B,5000.0,27/11/06
4007,1,32D,30B,30000.0,27/11/06
4008,0,54B,20C,5000.0,27/11/06
4009,0,32D,30B,5000.0,27/11/06
4010,0,32D,30B,10000.0,27/11/06
4011,0,2B,10A,5000.0,27/11/06
4012,1,32D,30B,10000.0,27/11/06
4013,0,32D,30B,10000.0,27/11/06
4014,1,4D,10A,10000.0,27/11/06
4015,1,2B,20C,10000.0,27/11/06
4016,0,32D,30B,50000.0,27/11/06
4017,0,32D,30B,500000.0,27/11/06
4018,0,32D,30B,100000.0,27/11/06
4019,1,32D,30B,20000.0,27/11/06
4020,0,32D,30B,30000.0,27/11/06
4021,0,32D,30B,50000.0,27/11/06
4022,0,32D,30B,40000.0,27/11/06
4023,0,32D,30B,10000.0,27/11/06
4024,1,32D,30B,10000.0,27/11/06
4025,0,32D,30B,10000.0,27/11/06
4026,1,2B,10A,5000.0,27/11/06
4027,1,32D,30B,10000.0,27/11/06
4028,0,2B,10A,5000.0,27/11/06
4029,1,32D,30B,10000.0,27/11/06
4030,0,other,30D,5000.0,27/11/06
4031,0,33A,10A,20000.0,27/11/06
4032,0,1A,10A,5000.0,27/11/06
4033,0,32D,30B,40000.0,27/11/06
4034,1,32D,30B,30000.0,27/11/06
4035,0,32D,30B,30000.0,27/11/06
4036,0,32D,30B,5000.0,27/11/06
4037,0,32D,30B,50000.0,27/11/06
4038,1,32D,30B,10000.0,27/11/06
4039,0,32D,30B,5000.0,27/11/06
4040,1,51C,20C,5000.0,27/11/06
4041,0,32D,30B,20000.0,27/11/06
4042,0,32D,30B,10000.0,27/11/06
4043,1,32D,30B,10000.0,27/11/06
4044,0,32D,30B,5000.0,27/11/06
4045,1,32D,30B,30000.0,27/11/06
4046,0,32D,30B,5000.0,27/11/06
4047,0,32D,30B,10000.0,27/11/06
4048,0,32D,30B,5000.0,27/11/06
4049,1,32D,30B,30000.0,27/11/06
4050,1,2B,30B,5000.0,28/11/06
4051,1,136D,10A,5000.0,28/11/06
4052,1,4D,10A,300000.0,28/11/06
4053,1,4D,10A,5000.0,28/11/06
4054,1,other,10A,30000.0,28/11/06
4055,1,90B,50A,30000.0,28/11/06
4056,1,4D,10A,30000.0,28/11/06
4057,1,4D,10A,20000.0,28/11/06
4058,1,2B,10A,100000.0,28/11/06
4059,1,21A,10A,30000.0,28/11/06
4060,1,4D,10A,10000.0,28/11/06
4061,1,4D,10A,100000.0,28/11/06
4062,1,other,30B,10000.0,28/11/06
4063,1,4D,20C,5000.0,28/11/06
4064,1,4D,10A,40000.0,28/11/06
4065,1,75C,10A,200000.0,28/11/06
4066,1,59C,50A,5000.0,28/11/06
4067,1,21A,10A,5000.0,28/11/06
4068,1,other,30B,10000.0,28/11/06
4069,1,21A,10A,20000.0,28/11/06
4070,1,7C,10A,5000.0,28/11/06
4071,1,83C,10B,5000.0,28/11/06
4072,1,21A,50A,10000.0,28/11/06
4073,1,4D,30G,20000.0,28/11/06
4074,1,5A,10A,5000.0,28/11/06
4075,1,21A,10A,5000.0,28/11/06
4076,1,2B,10A,40000.0,28/11/06
4077,1,21A,50A,100000.0,28/11/06
4078,1,4D,10A,10000.0,28/11/06
4079,1,203C,30B,50000.0,28/11/06
4080,1,75C,20C,5000.0,28/11/06
4081,1,4D,50A,5000.0,28/11/06
4082,1,20D,20C,5000.0,28/11/06
4083,1,40D,30B,5000.0,28/11/06
4084,1,4D,30B,40000.0,28/11/06
4085,1,4D,10A,5000.0,28/11/06
4086,1,2B,10A,300000.0,28/11/06
4087,0,24D,30B,10000.0,29/11/06
4088,1,2B,10A,10000.0,29/11/06
4089,1,other,20C,10000.0,29/11/06
4090,0,97A,30B,5000.0,29/11/06
4091,1,4D,10A,5000.0,30/11/06
4092,1,4D,10A,10000.0,30/11/06
4093,1,27C,20C,5000.0,30/11/06
4094,0,173A,30B,5000.0,30/11/06
4095,1,2B,30B,30000.0,1/12/06
4096,1,4D,30D,5000.0,1/12/06
4097,1,2B,10A,10000.0,1/12/06
4098,1,54B,10A,10000.0,1/12/06
4099,1,2B,10A,20000.0,1/12/06
4100,1,34B,30B,5000.0,1/12/06
4101,1,7C,20A,200000.0,1/12/06
4102,1,4D,10A,5000.0,4/12/06
4103,0,other,30D,5000.0,4/12/06
4104,1,4D,10A,10000.0,4/12/06
4105,0,other,30D,30000.0,4/12/06
4106,0,59C,10A,5000.0,4/12/06
4107,1,7C,10A,5000.0,5/12/06
4108,1,2B,10A,10000.0,5/12/06
4109,1,4D,10A,5000.0,5/12/06
4110,1,2B,30B,5000.0,6/12/06
4111,1,4D,10A,5000.0,6/12/06
4112,1,75C,10B,5000.0,6/12/06
4113,0,4D,10A,400000.0,6/12/06
4114,1,6B,10A,5000.0,6/12/06
4115,0,252D,20A,10000.0,7/12/06
4116,1,149A,30B,10000.0,7/12/06
4117,1,32D,30B,10000.0,7/12/06
4118,1,97A,10A,5000.0,8/12/06
4119,0,34B,30C,10000.0,8/12/06
4120,1,2B,10A,100000.0,11/12/06
4121,1,2B,10A,20000.0,11/12/06
4122,1,21A,10A,10000.0,11/12/06
4123,1,21A,30B,5000.0,11/12/06
4124,1,2B,10A,30000.0,11/12/06
4125,0,2B,10A,40000.0,11/12/06
4126,0,2B,10A,5000.0,11/12/06
4127,1,2B,10A,40000.0,11/12/06
4128,1,2B,10A,20000.0,11/12/06
4129,0,2B,10A,5000.0,11/12/06
4130,1,2B,10A,50000.0,11/12/06
4131,0,2B,10A,100000.0,11/12/06
4132,1,2B,10A,50000.0,11/12/06
4133,1,2B,10A,50000.0,11/12/06
4134,1,2B,10A,200000.0,11/12/06
4135,0,2B,10A,200000.0,11/12/06
4136,0,2B,10A,20000.0,11/12/06
4137,1,2B,10A,20000.0,11/12/06
4138,1,2B,10A,40000.0,11/12/06
4139,1,2B,50A,5000.0,12/12/06
4140,1,4D,10A,20000.0,12/12/06
4141,1,4D,30C,50000.0,12/12/06
4142,1,62B,20C,5000.0,12/12/06
4143,0,137A,30B,500000.0,12/12/06
4144,1,4D,30B,5000.0,12/12/06
4145,1,4D,10A,5000.0,12/12/06
4146,1,2B,10A,5000.0,13/12/06
4147,1,228D,30B,30000.0,13/12/06
4148,1,163C,10A,5000.0,14/12/06
4149,1,136D,10A,30000.0,14/12/06
4150,0,173A,30C,100000.0,14/12/06
4151,1,other,20C,20000.0,15/12/06
4152,0,21A,10B,20000.0,15/12/06
4153,1,4D,10A,30000.0,15/12/06
4154,1,4D,10A,40000.0,15/12/06
4155,1,4D,10A,30000.0,15/12/06
4156,1,4D,10A,40000.0,15/12/06
4157,0,24D,30B,100000.0,15/12/06
4158,1,2B,10A,40000.0,15/12/06
4159,1,21A,10A,20000.0,17/12/06
4160,1,2B,10A,5000.0,18/12/06
4161,1,2B,10A,30000.0,19/12/06
4162,1,4D,20C,5000.0,19/12/06
4163,1,4D,20C,5000.0,19/12/06
4164,1,4D,10A,20000.0,19/12/06
4165,1,4D,10A,20000.0,19/12/06
4166,1,4D,20C,5000.0,19/12/06
4167,1,4D,10A,50000.0,19/12/06
4168,1,4D,10A,50000.0,19/12/06
4169,1,4D,20C,5000.0,19/12/06
4170,1,other,30D,200000.0,20/12/06
4171,1,69A,10A,5000.0,20/12/06
4172,1,2B,10A,10000.0,20/12/06
4173,1,4D,10A,20000.0,21/12/06
4174,0,4D,10A,5000.0,21/12/06
4175,1,4D,10A,100000.0,21/12/06
4176,1,2B,30B,5000.0,21/12/06
4177,1,29A,10B,5000.0,21/12/06
4178,0,4D,10A,20000.0,21/12/06
4179,1,4D,30B,5000.0,21/12/06
4180,0,4D,10A,400000.0,21/12/06
4181,1,60D,30D,5000.0,22/12/06
4182,0,4D,10A,400000.0,22/12/06
4183,0,62B,30B,10000.0,22/12/06
4184,1,135C,30B,300000.0,1/01/07
4185,1,77A,10A,40000.0,1/01/07
4186,1,2B,10A,30000.0,1/01/07
4187,1,228D,30B,5000.0,1/01/07
4188,1,4D,10A,30000.0,1/01/07
4189,1,97A,30B,5000.0,1/01/07
4190,1,other,30B,5000.0,1/01/07
4191,1,75C,10B,5000.0,1/01/07
4192,1,4D,10A,40000.0,1/01/07
4193,1,75C,10B,5000.0,1/01/07
4194,1,75C,10B,5000.0,1/01/07
4195,1,2B,10A,50000.0,1/01/07
4196,1,4D,10A,30000.0,1/01/07
4197,1,4D,10A,40000.0,1/01/07
4198,1,4D,10A,20000.0,1/01/07
4199,1,34B,30C,5000.0,1/01/07
4200,1,4D,10A,50000.0,1/01/07
4201,1,148D,30B,5000.0,1/01/07
4202,1,4D,10A,40000.0,1/01/07
4203,1,4D,10A,40000.0,1/01/07
4204,1,4D,10A,40000.0,1/01/07
4205,1,4D,10A,40000.0,1/01/07
4206,1,4D,10A,40000.0,1/01/07
4207,1,252D,20A,20000.0,1/01/07
4208,1,2B,10A,20000.0,1/01/07
4209,1,4D,10A,100000.0,1/01/07
4210,1,2B,10A,10000.0,1/01/07
4211,1,other,30G,5000.0,1/01/07
4212,1,75C,10B,5000.0,1/01/07
4213,1,4D,10A,100000.0,1/01/07
4214,1,4D,10A,100000.0,1/01/07
4215,1,4D,10A,30000.0,1/01/07
4216,1,2B,10A,30000.0,1/01/07
4217,1,4D,10A,50000.0,1/01/07
4218,1,4D,10A,40000.0,1/01/07
4219,1,4D,10A,40000.0,1/01/07
4220,1,4D,10A,100000.0,1/01/07
4221,1,4D,10A,30000.0,1/01/07
4222,1,2B,10A,30000.0,1/01/07
4223,1,4D,10A,40000.0,1/01/07
4224,1,2B,10A,30000.0,1/01/07
4225,1,4D,10A,40000.0,1/01/07
4226,1,4D,10A,40000.0,1/01/07
4227,1,4D,10A,50000.0,1/01/07
4228,1,4D,10A,100000.0,1/01/07
4229,1,2B,10A,5000.0,1/01/07
4230,1,4D,10A,100000.0,1/01/07
4231,1,4D,10A,100000.0,1/01/07
4232,1,2B,10A,100000.0,1/01/07
4233,1,4D,10A,30000.0,1/01/07
4234,1,2B,10A,10000.0,1/01/07
4235,1,2B,10A,20000.0,1/01/07
4236,1,4D,10A,50000.0,1/01/07
4237,1,4D,10A,100000.0,1/01/07
4238,1,4D,10A,50000.0,1/01/07
4239,1,62B,20A,30000.0,1/01/07
4240,1,4D,10A,30000.0,1/01/07
4241,1,4D,10A,40000.0,1/01/07
4242,1,2B,10A,30000.0,1/01/07
4243,1,2B,10A,10000.0,1/01/07
4244,1,4D,10A,40000.0,1/01/07
4245,1,4D,10A,40000.0,1/01/07
4246,1,2B,10A,30000.0,1/01/07
4247,1,75C,10B,5000.0,1/01/07
4248,1,2B,10A,30000.0,1/01/07
4249,1,4D,10A,30000.0,1/01/07
4250,1,4D,10A,40000.0,1/01/07
4251,1,4D,10A,50000.0,1/01/07
4252,1,4D,10B,10000.0,1/01/07
4253,1,4D,10A,100000.0,1/01/07
4254,1,4D,10A,30000.0,1/01/07
4255,1,4D,10A,10000.0,1/01/07
4256,1,4D,10A,30000.0,1/01/07
4257,1,4D,10A,40000.0,1/01/07
4258,1,4D,10A,100000.0,1/01/07
4259,1,2B,10A,40000.0,1/01/07
4260,1,29A,10B,5000.0,1/01/07
4261,1,34B,30C,5000.0,1/01/07
4262,1,4D,10A,100000.0,1/01/07
4263,1,2B,10A,10000.0,1/01/07
4264,1,29A,10B,5000.0,1/01/07
4265,1,132D,40C,5000.0,1/01/07
4266,1,2B,10A,10000.0,1/01/07
4267,1,29A,10B,5000.0,1/01/07
4268,1,4D,10A,100000.0,1/01/07
4269,1,4D,10A,40000.0,1/01/07
4270,1,4D,10A,40000.0,1/01/07
4271,1,4D,10A,30000.0,1/01/07
4272,1,4D,10A,50000.0,1/01/07
4273,1,84D,30B,5000.0,1/01/07
4274,1,4D,10A,30000.0,1/01/07
4275,1,228D,30B,10000.0,1/01/07
4276,1,4D,10A,100000.0,1/01/07
4277,1,4D,10A,40000.0,1/01/07
4278,1,97A,30B,5000.0,1/01/07
4279,1,4D,10A,20000.0,1/01/07
4280,1,97A,30B,5000.0,1/01/07
4281,1,4D,10A,30000.0,1/01/07
4282,1,4D,10A,40000.0,1/01/07
4283,1,4D,10A,100000.0,1/01/07
4284,1,2B,10A,40000.0,1/01/07
4285,1,4D,10A,50000.0,1/01/07
4286,1,4D,10A,30000.0,1/01/07
4287,1,4D,10A,50000.0,1/01/07
4288,1,4D,10A,50000.0,1/01/07
4289,1,4D,10A,40000.0,1/01/07
4290,1,4D,10A,50000.0,1/01/07
4291,1,65A,10B,5000.0,1/01/07
4292,1,4D,10A,50000.0,1/01/07
4293,1,2B,10A,100000.0,1/01/07
4294,1,4D,10A,20000.0,1/01/07
4295,1,4D,10A,200000.0,1/01/07
4296,1,4D,10A,40000.0,1/01/07
4297,1,4D,10A,100000.0,1/01/07
4298,1,97A,30B,5000.0,1/01/07
4299,1,4D,10A,50000.0,1/01/07
4300,1,4D,10A,40000.0,1/01/07
4301,1,4D,10A,50000.0,1/01/07
4302,1,4D,10A,50000.0,1/01/07
4303,1,4D,10A,40000.0,1/01/07
4304,1,2B,10A,10000.0,1/01/07
4305,1,2B,10A,5000.0,1/01/07
4306,1,2B,10A,30000.0,1/01/07
4307,1,4D,10A,20000.0,1/01/07
4308,1,75C,10B,5000.0,1/01/07
4309,1,75C,10B,5000.0,1/01/07
4310,1,75C,10B,5000.0,1/01/07
4311,1,2B,10A,20000.0,1/01/07
4312,1,4D,10A,50000.0,1/01/07
4313,1,75C,10B,5000.0,1/01/07
4314,1,4D,10A,30000.0,1/01/07
4315,1,2B,10A,30000.0,1/01/07
4316,1,4D,10A,40000.0,1/01/07
4317,1,4D,10A,100000.0,1/01/07
4318,1,4D,10A,50000.0,1/01/07
4319,1,60D,30D,20000.0,1/01/07
4320,1,40D,10B,20000.0,1/01/07
4321,1,97A,30C,5000.0,1/01/07
4322,1,84D,30B,5000.0,1/01/07
4323,1,4D,10A,40000.0,1/01/07
4324,1,4D,10A,40000.0,1/01/07
4325,1,4D,10A,50000.0,1/01/07
4326,1,97A,30B,5000.0,1/01/07
4327,1,4D,10A,20000.0,1/01/07
4328,1,55C,30B,5000.0,1/01/07
4329,1,4D,10A,50000.0,1/01/07
4330,1,2B,10A,100000.0,1/01/07
4331,1,228D,30B,10000.0,1/01/07
4332,1,2B,10A,5000.0,1/01/07
4333,1,4D,10A,30000.0,1/01/07
4334,1,4D,10A,30000.0,1/01/07
4335,1,4D,10A,30000.0,1/01/07
4336,1,2B,10A,30000.0,1/01/07
4337,1,4D,10A,100000.0,1/01/07
4338,1,4D,10A,40000.0,1/01/07
4339,0,97A,30B,5000.0,2/01/07
4340,1,4D,30B,5000.0,2/01/07
4341,0,252D,20A,20000.0,2/01/07
4342,0,252D,20A,100000.0,2/01/07
4343,1,21A,50A,5000.0,2/01/07
4344,1,60D,30D,50000.0,2/01/07
4345,0,252D,20A,200000.0,2/01/07
4346,0,4D,10A,400000.0,3/01/07
4347,1,29A,10B,5000.0,3/01/07
4348,1,179C,20A,100000.0,3/01/07
4349,1,52D,20A,10000.0,4/01/07
4350,1,149A,30B,10000.0,5/01/07
4351,0,7C,10A,100000.0,5/01/07
4352,0,7C,10A,50000.0,5/01/07
4353,0,7C,10A,30000.0,5/01/07
4354,0,7C,10A,5000.0,5/01/07
4355,1,4D,30D,5000.0,9/01/07
4356,1,4D,30B,5000.0,9/01/07
4357,1,62B,10A,5000.0,10/01/07
4358,1,21A,10A,100000.0,10/01/07
4359,1,32D,30B,5000.0,10/01/07
4360,1,26B,30C,5000.0,10/01/07
4361,0,3C,10A,10000.0,15/01/07
4362,1,4D,10A,5000.0,15/01/07
4363,1,34B,30B,5000.0,15/01/07
4364,1,60D,30D,20000.0,15/01/07
4365,1,24D,30C,5000.0,15/01/07
4366,1,21A,10A,5000.0,15/01/07
4367,1,32D,30B,5000.0,16/01/07
4368,1,29A,30B,5000.0,16/01/07
4369,1,2B,10A,5000.0,17/01/07
4370,1,75C,10B,5000.0,18/01/07
4371,0,105A,10A,10000.0,18/01/07
4372,0,105A,10A,10000.0,18/01/07
4373,0,105A,10A,10000.0,18/01/07
4374,1,other,30B,5000.0,19/01/07
4375,1,21A,50A,5000.0,22/01/07
4376,1,4D,10A,40000.0,22/01/07
4377,1,228D,30B,5000.0,22/01/07
4378,1,21A,50A,5000.0,22/01/07
4379,1,228D,30B,5000.0,23/01/07
4380,1,2B,10A,20000.0,23/01/07
4381,1,32D,30B,40000.0,24/01/07
4382,1,4D,10A,10000.0,25/01/07
4383,1,2B,10A,20000.0,25/01/07
4384,1,208D,30B,5000.0,25/01/07
4385,1,4D,10A,20000.0,29/01/07
4386,0,4D,20C,40000.0,29/01/07
4387,1,4D,10A,10000.0,29/01/07
4388,1,29A,10B,5000.0,29/01/07
4389,1,4D,10A,5000.0,30/01/07
4390,1,208D,30B,5000.0,30/01/07
4391,1,4D,10A,400000.0,30/01/07
4392,0,73A,30B,5000.0,31/01/07
4393,1,52D,20A,500000.0,31/01/07
4394,1,2B,10A,5000.0,31/01/07
4395,1,other,30B,5000.0,1/02/07
4396,1,100D,30B,20000.0,1/02/07
4397,1,other,30B,30000.0,1/02/07
4398,1,4D,10A,5000.0,1/02/07
4399,1,4D,50A,30000.0,1/02/07
4400,0,62B,10B,10000.0,2/02/07
4401,1,other,30G,5000.0,2/02/07
4402,1,21A,20C,5000.0,2/02/07
4403,1,62B,10B,30000.0,2/02/07
4404,1,4D,10A,100000.0,2/02/07
4405,1,4D,10A,50000.0,2/02/07
4406,1,32D,30B,10000.0,5/02/07
4407,1,5A,30B,5000.0,6/02/07
4408,1,5A,30B,5000.0,7/02/07
4409,0,4D,10A,400000.0,7/02/07
4410,0,4D,10A,50000.0,7/02/07
4411,0,4D,10A,100000.0,7/02/07
4412,0,4D,10A,100000.0,7/02/07
4413,1,5A,30B,5000.0,7/02/07
4414,0,5A,30B,10000.0,7/02/07
4415,1,97A,30C,5000.0,7/02/07
4416,0,5A,30B,5000.0,7/02/07
4417,1,5A,30B,5000.0,7/02/07
4418,1,4D,10A,100000.0,7/02/07
4419,0,4D,10A,10000.0,7/02/07
4420,0,4D,10A,20000.0,7/02/07
4421,1,other,30D,10000.0,7/02/07
4422,0,4D,10A,10000.0,7/02/07
4423,1,5A,30B,10000.0,7/02/07
4424,0,5A,30B,5000.0,7/02/07
4425,0,4D,10A,100000.0,7/02/07
4426,1,69A,10A,5000.0,8/02/07
4427,1,5A,30B,5000.0,8/02/07
4428,1,21A,50A,5000.0,8/02/07
4429,0,5A,30B,10000.0,8/02/07
4430,0,21A,50A,5000.0,8/02/07
4431,1,5A,30B,5000.0,8/02/07
4432,1,5A,30B,5000.0,8/02/07
4433,1,5A,30B,5000.0,8/02/07
4434,0,21A,50A,5000.0,8/02/07
4435,1,21A,50A,5000.0,8/02/07
4436,0,5A,30B,5000.0,8/02/07
4437,0,18B,20C,10000.0,8/02/07
4438,0,5A,30B,5000.0,8/02/07
4439,1,5A,30B,5000.0,8/02/07
4440,1,21A,50A,5000.0,8/02/07
4441,1,5A,30B,5000.0,8/02/07
4442,0,21A,50A,5000.0,8/02/07
4443,1,21A,50A,5000.0,8/02/07
4444,1,21A,50A,5000.0,8/02/07
4445,1,5A,30B,5000.0,8/02/07
4446,1,21A,50A,5000.0,8/02/07
4447,1,21A,50A,5000.0,8/02/07
4448,0,21A,50A,5000.0,8/02/07
4449,0,4D,10A,400000.0,8/02/07
4450,1,5A,30B,5000.0,8/02/07
4451,0,27C,20C,5000.0,9/02/07
4452,1,21A,10A,5000.0,9/02/07
4453,1,34B,30C,5000.0,9/02/07
4454,0,4D,10A,5000.0,9/02/07
4455,1,73A,30B,5000.0,9/02/07
4456,1,55C,30B,5000.0,9/02/07
4457,1,55C,30B,5000.0,9/02/07
4458,1,34B,30C,5000.0,9/02/07
4459,1,73A,30B,5000.0,9/02/07
4460,1,55C,30B,5000.0,12/02/07
4461,0,24D,10A,10000.0,12/02/07
4462,1,100D,10B,30000.0,12/02/07
4463,1,other,10B,5000.0,12/02/07
4464,0,4D,10A,20000.0,12/02/07
4465,0,4D,10A,400000.0,12/02/07
4466,1,4D,10A,100000.0,12/02/07
4467,0,20D,10A,30000.0,12/02/07
4468,0,34B,10A,100000.0,12/02/07
4469,0,4D,10A,20000.0,12/02/07
4470,0,4D,30B,300000.0,12/02/07
4471,1,4D,10A,100000.0,12/02/07
4472,1,4D,10A,100000.0,12/02/07
4473,1,4D,10A,100000.0,12/02/07
4474,0,2B,50A,40000.0,12/02/07
4475,0,62B,10B,30000.0,12/02/07
4476,0,4D,10A,5000.0,12/02/07
4477,0,4D,10B,30000.0,12/02/07
4478,0,62B,10B,10000.0,12/02/07
4479,0,4D,10A,5000.0,12/02/07
4480,0,4D,10A,50000.0,12/02/07
4481,1,4D,10A,100000.0,12/02/07
4482,0,other,10B,10000.0,12/02/07
4483,1,other,30B,20000.0,13/02/07
4484,1,other,30G,30000.0,13/02/07
4485,1,4D,10A,100000.0,13/02/07
4486,0,59C,10A,5000.0,14/02/07
4487,1,163C,10A,5000.0,14/02/07
4488,0,4D,10A,50000.0,14/02/07
4489,0,4D,10A,40000.0,14/02/07
4490,1,4D,10A,100000.0,14/02/07
4491,0,4D,10A,5000.0,16/02/07
4492,1,55C,30B,5000.0,16/02/07
4493,1,4D,10A,10000.0,16/02/07
4494,1,4D,10A,100000.0,16/02/07
4495,1,other,30B,5000.0,16/02/07
4496,1,4D,10A,100000.0,16/02/07
4497,1,4D,10A,5000.0,19/02/07
4498,1,36D,10A,30000.0,19/02/07
4499,1,15C,10A,30000.0,20/02/07
4500,1,59C,10A,5000.0,21/02/07
4501,1,other,20A,20000.0,22/02/07
4502,1,4D,10A,100000.0,22/02/07
4503,0,56D,30C,5000.0,22/02/07
4504,0,56D,30C,5000.0,22/02/07
4505,1,other,20A,20000.0,22/02/07
4506,0,56D,30C,5000.0,22/02/07
4507,1,9A,10A,40000.0,28/02/07
4508,1,21A,10A,10000.0,1/03/07
4509,1,222B,30C,5000.0,2/03/07
4510,0,143C,30B,40000.0,2/03/07
4511,1,21A,20C,100000.0,2/03/07
4512,1,4D,10A,30000.0,5/03/07
4513,1,4D,10A,30000.0,5/03/07
4514,1,33A,10A,30000.0,5/03/07
4515,0,4D,10A,400000.0,5/03/07
4516,1,15C,10A,20000.0,6/03/07
4517,0,166B,10A,100000.0,6/03/07
4518,1,135C,10A,5000.0,6/03/07
4519,1,126B,10A,20000.0,7/03/07
4520,0,other,10A,200000.0,7/03/07
4521,1,36D,10A,40000.0,8/03/07
4522,1,other,50A,5000.0,12/03/07
4523,0,166B,10A,100000.0,13/03/07
4524,1,4D,20C,100000.0,13/03/07
4525,0,166B,10A,50000.0,13/03/07
4526,1,34B,30C,10000.0,13/03/07
4527,1,2B,10A,30000.0,13/03/07
4528,1,4D,20C,5000.0,13/03/07
4529,0,166B,10A,50000.0,13/03/07
4530,1,4D,20C,40000.0,13/03/07
4531,1,other,30B,10000.0,14/03/07
4532,0,166B,10A,100000.0,14/03/07
4533,1,4D,10A,5000.0,15/03/07
4534,1,other,30B,10000.0,15/03/07
4535,1,51C,20C,5000.0,15/03/07
4536,0,166B,10A,100000.0,15/03/07
4537,0,166B,10A,100000.0,16/03/07
4538,0,166B,10A,200000.0,16/03/07
4539,0,166B,10A,100000.0,16/03/07
4540,0,other,10A,200000.0,19/03/07
4541,1,97A,10A,5000.0,19/03/07
4542,1,4D,20C,20000.0,20/03/07
4543,0,40D,10B,20000.0,20/03/07
4544,0,166B,10A,200000.0,20/03/07
4545,1,100D,30B,20000.0,21/03/07
4546,1,21A,10A,30000.0,21/03/07
4547,0,75C,10B,5000.0,21/03/07
4548,0,1A,10A,20000.0,21/03/07
4549,1,21A,50A,5000.0,22/03/07
4550,0,166B,10A,200000.0,26/03/07
4551,0,166B,10A,40000.0,26/03/07
4552,1,other,10A,200000.0,26/03/07
4553,1,2B,10A,5000.0,26/03/07
4554,1,4D,10A,5000.0,27/03/07
4555,1,7C,10A,10000.0,27/03/07
4556,1,7C,10A,5000.0,27/03/07
4557,1,7C,10A,5000.0,27/03/07
4558,1,7C,10A,10000.0,27/03/07
4559,0,97A,30B,10000.0,28/03/07
4560,0,2B,50A,40000.0,28/03/07
4561,0,other,20C,5000.0,28/03/07
4562,1,97A,30B,5000.0,28/03/07
4563,0,40D,10B,20000.0,28/03/07
4564,1,97A,30B,5000.0,28/03/07
4565,1,53A,10B,10000.0,29/03/07
4566,0,73A,30B,30000.0,29/03/07
4567,1,40D,10A,5000.0,30/03/07
4568,0,166B,10A,30000.0,30/03/07
4569,0,97A,30B,5000.0,30/03/07
4570,1,other,30D,5000.0,1/04/07
4571,0,135C,30G,5000.0,2/04/07
4572,0,97A,30B,5000.0,2/04/07
4573,1,2B,10A,5000.0,2/04/07
4574,1,183C,20C,5000.0,4/04/07
4575,1,2B,10A,20000.0,4/04/07
4576,1,other,10A,5000.0,5/04/07
4577,1,5A,30B,5000.0,5/04/07
4578,1,2B,30B,100000.0,13/04/07
4579,0,166B,10A,100000.0,17/04/07
4580,1,2B,10A,5000.0,19/04/07
4581,0,90B,10A,20000.0,23/04/07
4582,0,97A,30B,5000.0,23/04/07
4583,0,21A,50A,30000.0,23/04/07
4584,0,89A,30C,20000.0,23/04/07
4585,1,59C,20C,30000.0,24/04/07
4586,1,55C,30B,5000.0,24/04/07
4587,1,2B,30B,10000.0,26/04/07
4588,0,47C,10B,5000.0,26/04/07
4589,0,other,30C,5000.0,26/04/07
4590,1,113A,30B,5000.0,26/04/07
4591,0,other,30C,20000.0,26/04/07
4592,0,other,30C,30000.0,26/04/07
4593,0,47C,10B,5000.0,26/04/07
4594,0,other,10B,10000.0,27/04/07
4595,0,59C,10A,10000.0,30/04/07
4596,0,40D,10B,20000.0,30/04/07
4597,1,2B,10A,10000.0,1/05/07
4598,1,63C,20A,10000.0,1/05/07
4599,1,196D,20C,20000.0,1/05/07
4600,1,2B,50A,20000.0,1/05/07
4601,1,40D,10B,30000.0,1/05/07
4602,1,59C,10A,5000.0,1/05/07
4603,1,7C,10A,5000.0,1/05/07
4604,0,40D,10B,40000.0,1/05/07
4605,1,7C,10A,5000.0,1/05/07
4606,0,97A,30B,5000.0,2/05/07
4607,0,other,10B,100000.0,2/05/07
4608,0,40D,10B,20000.0,2/05/07
4609,1,51C,20C,5000.0,2/05/07
4610,1,other,30D,5000.0,2/05/07
4611,0,40D,10B,20000.0,2/05/07
4612,1,97A,30B,5000.0,2/05/07
4613,1,51C,20C,5000.0,2/05/07
4614,1,196D,20C,10000.0,2/05/07
4615,0,269A,30B,100000.0,2/05/07
4616,0,97A,30B,5000.0,3/05/07
4617,0,166B,10A,100000.0,3/05/07
4618,0,97A,30B,10000.0,3/05/07
4619,1,2B,10A,30000.0,4/05/07
4620,0,56D,30C,5000.0,4/05/07
4621,0,2B,10A,30000.0,4/05/07
4622,1,2B,10A,20000.0,4/05/07
4623,1,2B,10A,100000.0,4/05/07
4624,0,2B,10A,10000.0,4/05/07
4625,1,2B,10A,20000.0,4/05/07
