,Grant.Application.ID,SEO.Code,variable,value
9718,5614,730114.0,SEO.Percentage.1,70.0
9719,5615,760299.0,SEO.Percentage.2,20.0
9720,5615,700103.0,SEO.Percentage.1,80.0
9721,5616,730218.0,SEO.Percentage.3,20.0
9722,5616,750309.0,SEO.Percentage.2,30.0
9723,5616,750901.0,SEO.Percentage.1,50.0
9724,5617,700201.0,SEO.Percentage.1,100.0
9725,5618,780101.0,SEO.Percentage.1,100.0
9726,5619,729901.0,SEO.Percentage.3,20.0
9727,5619,750404.0,SEO.Percentage.2,30.0
9728,5619,750499.0,SEO.Percentage.1,50.0
9729,5620,751001.0,SEO.Percentage.1,50.0
9730,5620,750702.0,SEO.Percentage.2,50.0
9731,5621,780102.0,SEO.Percentage.1,70.0
9732,5621,700103.0,SEO.Percentage.2,30.0
9733,5622,750902.0,SEO.Percentage.1,100.0
9734,5623,780108.0,SEO.Percentage.2,20.0
9735,5623,780105.0,SEO.Percentage.1,80.0
9736,5624,700101.0,SEO.Percentage.1,100.0
9737,5625,720399.0,SEO.Percentage.2,30.0
9738,5625,750599.0,SEO.Percentage.3,30.0
9739,5625,750702.0,SEO.Percentage.1,40.0
9740,5626,671206.0,SEO.Percentage.2,30.0
9741,5626,671306.0,SEO.Percentage.3,30.0
9742,5626,700302.0,SEO.Percentage.1,40.0
9743,5627,759999.0,SEO.Percentage.2,20.0
9744,5627,750702.0,SEO.Percentage.1,80.0
9745,5628,770804.0,SEO.Percentage.1,80.0
9746,5628,620208.0,SEO.Percentage.3,10.0
9747,5628,620107.0,SEO.Percentage.2,10.0
9748,5629,751003.0,SEO.Percentage.2,20.0
9749,5629,780108.0,SEO.Percentage.1,80.0
9750,5630,730101.0,SEO.Percentage.1,100.0
9751,5631,700103.0,SEO.Percentage.1,40.0
9752,5631,730103.0,SEO.Percentage.2,40.0
9753,5631,730211.0,SEO.Percentage.3,20.0
9754,5632,750101.0,SEO.Percentage.1,40.0
9755,5632,750302.0,SEO.Percentage.2,30.0
9756,5632,749904.0,SEO.Percentage.3,30.0
9757,5633,620301.0,SEO.Percentage.1,40.0
9758,5633,770799.0,SEO.Percentage.3,30.0
9759,5633,770702.0,SEO.Percentage.2,30.0
9760,5634,750404.0,SEO.Percentage.1,40.0
9761,5634,750308.0,SEO.Percentage.3,30.0
9762,5634,751001.0,SEO.Percentage.2,30.0
9763,5635,780105.0,SEO.Percentage.1,100.0
9764,5636,680399.0,SEO.Percentage.3,20.0
9765,5636,780101.0,SEO.Percentage.1,50.0
9766,5636,780102.0,SEO.Percentage.2,30.0
9767,5637,690501.0,SEO.Percentage.2,30.0
9768,5637,690102.0,SEO.Percentage.1,50.0
9769,5637,680102.0,SEO.Percentage.3,20.0
9770,5638,750503.0,SEO.Percentage.2,30.0
9771,5638,750699.0,SEO.Percentage.3,30.0
9772,5638,750504.0,SEO.Percentage.1,40.0
9773,5639,700302.0,SEO.Percentage.2,30.0
9774,5639,671305.0,SEO.Percentage.1,50.0
9775,5639,671401.0,SEO.Percentage.3,20.0
9776,5640,710603.0,SEO.Percentage.2,40.0
9777,5640,610104.0,SEO.Percentage.3,20.0
9778,5640,690101.0,SEO.Percentage.1,40.0
9779,5641,740301.0,SEO.Percentage.1,60.0
9780,5641,740201.0,SEO.Percentage.2,40.0
9781,5642,730104.0,SEO.Percentage.1,100.0
9782,5643,730104.0,SEO.Percentage.1,100.0
9783,5644,730104.0,SEO.Percentage.1,100.0
9784,5645,730104.0,SEO.Percentage.1,100.0
9785,5646,730104.0,SEO.Percentage.1,100.0
9786,5647,730201.0,SEO.Percentage.2,50.0
9787,5647,730301.0,SEO.Percentage.1,50.0
9788,5648,730110.0,SEO.Percentage.1,100.0
9789,5649,730114.0,SEO.Percentage.1,100.0
9790,5650,730106.0,SEO.Percentage.2,80.0
9791,5650,730213.0,SEO.Percentage.1,20.0
9792,5651,730106.0,SEO.Percentage.1,100.0
9793,5652,730110.0,SEO.Percentage.1,100.0
9794,5653,730101.0,SEO.Percentage.1,100.0
9795,5654,730206.0,SEO.Percentage.1,100.0
9796,5656,730104.0,SEO.Percentage.1,100.0
9797,5657,730106.0,SEO.Percentage.1,100.0
9798,5658,730104.0,SEO.Percentage.1,100.0
9799,5659,730106.0,SEO.Percentage.1,100.0
9800,5660,670503.0,SEO.Percentage.3,10.0
9801,5660,780103.0,SEO.Percentage.1,70.0
9802,5660,670403.0,SEO.Percentage.2,20.0
9803,5661,780102.0,SEO.Percentage.2,30.0
9804,5661,671401.0,SEO.Percentage.1,40.0
9805,5661,780105.0,SEO.Percentage.3,30.0
9806,5662,760201.0,SEO.Percentage.1,40.0
9807,5662,760101.0,SEO.Percentage.3,30.0
9808,5662,760199.0,SEO.Percentage.2,30.0
9809,5663,780102.0,SEO.Percentage.1,100.0
9810,5664,760299.0,SEO.Percentage.3,30.0
9811,5664,760203.0,SEO.Percentage.2,35.0
9812,5664,760199.0,SEO.Percentage.1,35.0
9813,5665,730211.0,SEO.Percentage.1,90.0
9814,5665,730109.0,SEO.Percentage.2,10.0
9815,5666,730399.0,SEO.Percentage.1,100.0
9816,5667,750901.0,SEO.Percentage.1,90.0
9817,5667,750801.0,SEO.Percentage.2,10.0
9818,5668,740201.0,SEO.Percentage.3,20.0
9819,5668,740401.0,SEO.Percentage.1,40.0
9820,5668,749906.0,SEO.Percentage.2,40.0
9821,5669,780103.0,SEO.Percentage.1,100.0
9822,5670,650103.0,SEO.Percentage.2,30.0
9823,5670,610104.0,SEO.Percentage.1,70.0
9824,5671,610199.0,SEO.Percentage.3,10.0
9825,5671,671401.0,SEO.Percentage.2,40.0
9826,5671,780102.0,SEO.Percentage.1,50.0
9827,5672,671206.0,SEO.Percentage.1,50.0
9828,5672,700199.0,SEO.Percentage.2,50.0
9829,5673,730101.0,SEO.Percentage.3,10.0
9830,5673,780105.0,SEO.Percentage.1,80.0
9831,5673,770804.0,SEO.Percentage.2,10.0
9832,5674,780105.0,SEO.Percentage.1,70.0
9833,5674,730104.0,SEO.Percentage.2,30.0
9834,5675,680101.0,SEO.Percentage.1,100.0
9835,5676,730299.0,SEO.Percentage.2,50.0
9836,5676,730211.0,SEO.Percentage.1,50.0
9837,5677,730114.0,SEO.Percentage.1,100.0
9838,5678,730105.0,SEO.Percentage.1,100.0
9839,5679,730201.0,SEO.Percentage.1,100.0
9840,5680,730105.0,SEO.Percentage.1,100.0
9841,5681,740301.0,SEO.Percentage.1,100.0
9842,5682,730104.0,SEO.Percentage.1,100.0
9843,5684,770603.0,SEO.Percentage.3,20.0
9844,5684,770703.0,SEO.Percentage.2,30.0
9845,5684,770903.0,SEO.Percentage.1,50.0
9846,5685,780101.0,SEO.Percentage.2,50.0
9847,5685,760299.0,SEO.Percentage.1,50.0
9848,5686,730114.0,SEO.Percentage.1,100.0
9849,5687,710299.0,SEO.Percentage.3,20.0
9850,5687,660504.0,SEO.Percentage.4,20.0
9851,5687,670306.0,SEO.Percentage.1,20.0
9852,5687,671708.0,SEO.Percentage.5,20.0
9853,5687,620501.0,SEO.Percentage.2,20.0
9854,5688,730302.0,SEO.Percentage.1,100.0
9855,5689,730206.0,SEO.Percentage.1,100.0
9856,5690,730101.0,SEO.Percentage.1,100.0
9857,5691,730108.0,SEO.Percentage.1,100.0
9858,5692,759999.0,SEO.Percentage.1,100.0
9859,5693,730108.0,SEO.Percentage.1,100.0
9860,5694,730114.0,SEO.Percentage.1,60.0
9861,5694,730203.0,SEO.Percentage.2,40.0
9862,5695,720299.0,SEO.Percentage.3,33.0
9863,5695,730219.0,SEO.Percentage.2,33.0
9864,5695,730211.0,SEO.Percentage.1,34.0
9865,5696,670306.0,SEO.Percentage.1,50.0
9866,5696,770101.0,SEO.Percentage.2,50.0
9867,5697,770999.0,SEO.Percentage.2,50.0
9868,5697,770903.0,SEO.Percentage.1,50.0
9869,5698,749999.0,SEO.Percentage.1,100.0
9870,5699,730211.0,SEO.Percentage.1,50.0
9871,5699,730302.0,SEO.Percentage.2,50.0
9872,5700,730199.0,SEO.Percentage.1,100.0
9873,5701,730299.0,SEO.Percentage.1,100.0
9874,5702,730303.0,SEO.Percentage.1,100.0
9875,5703,730105.0,SEO.Percentage.2,50.0
9876,5703,730103.0,SEO.Percentage.1,50.0
9877,5704,730108.0,SEO.Percentage.1,100.0
9878,5706,730103.0,SEO.Percentage.1,25.0
9879,5706,730108.0,SEO.Percentage.2,50.0
9880,5706,730203.0,SEO.Percentage.3,25.0
9881,5707,780102.0,SEO.Percentage.2,30.0
9882,5707,610199.0,SEO.Percentage.1,70.0
9883,5708,730213.0,SEO.Percentage.2,50.0
9884,5708,730101.0,SEO.Percentage.1,50.0
9885,5709,749999.0,SEO.Percentage.1,100.0
9886,5710,630402.0,SEO.Percentage.1,80.0
9887,5710,730213.0,SEO.Percentage.2,20.0
9888,5711,740101.0,SEO.Percentage.1,100.0
9889,5712,730211.0,SEO.Percentage.1,40.0
9890,5712,750499.0,SEO.Percentage.3,20.0
9891,5712,750202.0,SEO.Percentage.2,40.0
9892,5713,730206.0,SEO.Percentage.1,100.0
9893,5714,750601.0,SEO.Percentage.1,100.0
9894,5718,730199.0,SEO.Percentage.1,100.0
9895,5719,730101.0,SEO.Percentage.1,70.0
9896,5719,730211.0,SEO.Percentage.2,10.0
9897,5719,730104.0,SEO.Percentage.3,10.0
9898,5719,730213.0,SEO.Percentage.4,10.0
9899,5720,759999.0,SEO.Percentage.1,100.0
9900,5721,730108.0,SEO.Percentage.1,100.0
9901,5725,759999.0,SEO.Percentage.1,100.0
9902,5726,730211.0,SEO.Percentage.1,100.0
9903,5729,730104.0,SEO.Percentage.1,50.0
9904,5729,730113.0,SEO.Percentage.2,50.0
9905,5730,730201.0,SEO.Percentage.1,100.0
9906,5731,770707.0,SEO.Percentage.2,50.0
9907,5731,770706.0,SEO.Percentage.1,50.0
9908,5732,730106.0,SEO.Percentage.1,100.0
9909,5733,730111.0,SEO.Percentage.1,100.0
9910,5734,730111.0,SEO.Percentage.1,100.0
9911,5735,730204.0,SEO.Percentage.2,50.0
9912,5735,730103.0,SEO.Percentage.1,50.0
9913,5736,730211.0,SEO.Percentage.1,100.0
9914,5737,730105.0,SEO.Percentage.1,100.0
9915,5738,730108.0,SEO.Percentage.1,50.0
9916,5738,730115.0,SEO.Percentage.2,50.0
9917,5739,730108.0,SEO.Percentage.1,100.0
9918,5740,760299.0,SEO.Percentage.1,100.0
9919,5741,730203.0,SEO.Percentage.1,100.0
9920,5742,750599.0,SEO.Percentage.1,100.0
9921,5744,730107.0,SEO.Percentage.2,50.0
9922,5744,730115.0,SEO.Percentage.1,50.0
9923,5745,730217.0,SEO.Percentage.2,25.0
9924,5745,730306.0,SEO.Percentage.3,50.0
9925,5745,730213.0,SEO.Percentage.1,25.0
9926,5747,730199.0,SEO.Percentage.1,100.0
9927,5748,700299.0,SEO.Percentage.1,100.0
9928,5749,730199.0,SEO.Percentage.1,100.0
9929,5752,730108.0,SEO.Percentage.1,50.0
9930,5752,730113.0,SEO.Percentage.2,40.0
9931,5752,730109.0,SEO.Percentage.3,10.0
9932,5753,730113.0,SEO.Percentage.2,40.0
9933,5753,730109.0,SEO.Percentage.3,20.0
9934,5753,730105.0,SEO.Percentage.1,40.0
9935,5755,730109.0,SEO.Percentage.3,10.0
9936,5755,730108.0,SEO.Percentage.1,50.0
9937,5755,730113.0,SEO.Percentage.2,40.0
9938,5760,730104.0,SEO.Percentage.1,100.0
9939,5763,660299.0,SEO.Percentage.2,20.0
9940,5763,620504.0,SEO.Percentage.1,40.0
9941,5763,780105.0,SEO.Percentage.3,40.0
9942,5764,730106.0,SEO.Percentage.1,100.0
9943,5765,730115.0,SEO.Percentage.2,50.0
9944,5765,730105.0,SEO.Percentage.1,50.0
9945,5766,730106.0,SEO.Percentage.2,50.0
9946,5766,730105.0,SEO.Percentage.1,50.0
9947,5767,730105.0,SEO.Percentage.2,50.0
9948,5767,780105.0,SEO.Percentage.1,50.0
9949,5768,750309.0,SEO.Percentage.2,40.0
9950,5768,730206.0,SEO.Percentage.1,50.0
9951,5768,750307.0,SEO.Percentage.3,10.0
9952,5769,730106.0,SEO.Percentage.1,50.0
9953,5769,730105.0,SEO.Percentage.4,15.0
9954,5769,730201.0,SEO.Percentage.3,15.0
9955,5769,730107.0,SEO.Percentage.2,20.0
9956,5770,730116.0,SEO.Percentage.1,90.0
9957,5770,730201.0,SEO.Percentage.2,10.0
9958,5771,730104.0,SEO.Percentage.2,50.0
9959,5771,730303.0,SEO.Percentage.1,50.0
9960,5772,730211.0,SEO.Percentage.1,100.0
9961,5773,730114.0,SEO.Percentage.2,20.0
9962,5773,730108.0,SEO.Percentage.1,70.0
9963,5773,730201.0,SEO.Percentage.3,10.0
9964,5774,730211.0,SEO.Percentage.1,100.0
9965,5775,730306.0,SEO.Percentage.3,20.0
9966,5775,730206.0,SEO.Percentage.1,50.0
9967,5775,730301.0,SEO.Percentage.2,30.0
9968,5776,730213.0,SEO.Percentage.2,15.0
9969,5776,730219.0,SEO.Percentage.1,70.0
9970,5776,730215.0,SEO.Percentage.3,15.0
9971,5777,730105.0,SEO.Percentage.2,50.0
9972,5777,730104.0,SEO.Percentage.1,50.0
9973,5779,730207.0,SEO.Percentage.3,30.0
9974,5779,750304.0,SEO.Percentage.2,35.0
9975,5779,730214.0,SEO.Percentage.1,35.0
9976,5780,730108.0,SEO.Percentage.1,100.0
9977,5782,750802.0,SEO.Percentage.1,100.0
9978,5783,760102.0,SEO.Percentage.2,40.0
9979,5783,760199.0,SEO.Percentage.1,50.0
9980,5783,720299.0,SEO.Percentage.3,10.0
9981,5784,730201.0,SEO.Percentage.2,50.0
9982,5784,730301.0,SEO.Percentage.1,50.0
9983,5785,759999.0,SEO.Percentage.2,30.0
9984,5785,750103.0,SEO.Percentage.1,40.0
9985,5785,760104.0,SEO.Percentage.3,30.0
9986,5786,670402.0,SEO.Percentage.1,40.0
9987,5786,700103.0,SEO.Percentage.3,30.0
9988,5786,670403.0,SEO.Percentage.2,30.0
9989,5787,780102.0,SEO.Percentage.3,20.0
9990,5787,680303.0,SEO.Percentage.1,50.0
9991,5787,780103.0,SEO.Percentage.2,30.0
9992,5788,700103.0,SEO.Percentage.1,70.0
9993,5788,700399.0,SEO.Percentage.3,10.0
9994,5788,700299.0,SEO.Percentage.2,20.0
9995,5789,750504.0,SEO.Percentage.3,20.0
9996,5789,750599.0,SEO.Percentage.2,30.0
9997,5789,610104.0,SEO.Percentage.1,50.0
9998,5790,730217.0,SEO.Percentage.2,30.0
9999,5790,750299.0,SEO.Percentage.3,20.0
10000,5790,730218.0,SEO.Percentage.1,50.0
10001,5791,740401.0,SEO.Percentage.3,20.0
10002,5791,740201.0,SEO.Percentage.1,40.0
10003,5791,749906.0,SEO.Percentage.2,40.0
10004,5792,670403.0,SEO.Percentage.1,40.0
10005,5792,730203.0,SEO.Percentage.3,30.0
10006,5792,670503.0,SEO.Percentage.2,30.0
10007,5793,660403.0,SEO.Percentage.2,20.0
10008,5793,780102.0,SEO.Percentage.1,70.0
10009,5793,660202.0,SEO.Percentage.3,10.0
10010,5794,700103.0,SEO.Percentage.2,20.0
10011,5794,740201.0,SEO.Percentage.1,80.0
10012,5795,750504.0,SEO.Percentage.1,60.0
10013,5795,750901.0,SEO.Percentage.2,30.0
10014,5795,610102.0,SEO.Percentage.3,10.0
10015,5796,680303.0,SEO.Percentage.2,40.0
10016,5796,770303.0,SEO.Percentage.3,20.0
10017,5796,670708.0,SEO.Percentage.1,40.0
10018,5797,640205.0,SEO.Percentage.2,50.0
10019,5797,640203.0,SEO.Percentage.1,50.0
10020,5798,620101.0,SEO.Percentage.1,50.0
10021,5798,770101.0,SEO.Percentage.2,50.0
10022,5799,720402.0,SEO.Percentage.2,30.0
10023,5799,720403.0,SEO.Percentage.3,30.0
10024,5799,730208.0,SEO.Percentage.1,40.0
10025,5800,640103.0,SEO.Percentage.1,50.0
10026,5800,780104.0,SEO.Percentage.2,50.0
10027,5801,671002.0,SEO.Percentage.1,50.0
10028,5801,700101.0,SEO.Percentage.2,50.0
10029,5802,730217.0,SEO.Percentage.1,40.0
10030,5802,730218.0,SEO.Percentage.2,30.0
10031,5802,730203.0,SEO.Percentage.3,30.0
10032,5803,700101.0,SEO.Percentage.2,20.0
10033,5803,770602.0,SEO.Percentage.3,10.0
10034,5803,760101.0,SEO.Percentage.1,70.0
10035,5804,770805.0,SEO.Percentage.2,50.0
10036,5804,770505.0,SEO.Percentage.1,50.0
10037,5805,750901.0,SEO.Percentage.2,40.0
10038,5805,780107.0,SEO.Percentage.3,20.0
10039,5805,700201.0,SEO.Percentage.1,40.0
10040,5806,730199.0,SEO.Percentage.2,40.0
10041,5806,671699.0,SEO.Percentage.3,20.0
10042,5806,730114.0,SEO.Percentage.1,40.0
10043,5807,700103.0,SEO.Percentage.1,100.0
10044,5808,750503.0,SEO.Percentage.1,100.0
10045,5809,670401.0,SEO.Percentage.2,30.0
10046,5809,730102.0,SEO.Percentage.1,70.0
10047,5810,730219.0,SEO.Percentage.1,100.0
10048,5811,751005.0,SEO.Percentage.1,40.0
10049,5811,750103.0,SEO.Percentage.3,20.0
10050,5811,730299.0,SEO.Percentage.2,40.0
10051,5812,730203.0,SEO.Percentage.1,60.0
10052,5812,730213.0,SEO.Percentage.3,20.0
10053,5812,750304.0,SEO.Percentage.2,20.0
10054,5813,749999.0,SEO.Percentage.3,30.0
10055,5813,759999.0,SEO.Percentage.2,30.0
10056,5813,749904.0,SEO.Percentage.1,40.0
10057,5814,750604.0,SEO.Percentage.3,30.0
10058,5814,751003.0,SEO.Percentage.1,40.0
10059,5814,750202.0,SEO.Percentage.2,30.0
10060,5815,770807.0,SEO.Percentage.1,50.0
10061,5815,770707.0,SEO.Percentage.2,30.0
10062,5815,770706.0,SEO.Percentage.3,20.0
10063,5816,671401.0,SEO.Percentage.1,50.0
10064,5816,770306.0,SEO.Percentage.2,40.0
10065,5816,620399.0,SEO.Percentage.3,10.0
10066,5817,730105.0,SEO.Percentage.1,100.0
10067,5818,730111.0,SEO.Percentage.1,50.0
10068,5818,780105.0,SEO.Percentage.2,30.0
10069,5818,730203.0,SEO.Percentage.3,20.0
10070,5819,720499.0,SEO.Percentage.1,100.0
10071,5820,671709.0,SEO.Percentage.1,100.0
10072,5821,640205.0,SEO.Percentage.2,30.0
10073,5821,720205.0,SEO.Percentage.1,40.0
10074,5821,640105.0,SEO.Percentage.3,30.0
10075,5822,780102.0,SEO.Percentage.1,80.0
10076,5822,671401.0,SEO.Percentage.2,20.0
10077,5823,780102.0,SEO.Percentage.1,100.0
10078,5824,770802.0,SEO.Percentage.1,70.0
10079,5824,770101.0,SEO.Percentage.2,30.0
10080,5825,780105.0,SEO.Percentage.3,30.0
10081,5825,770705.0,SEO.Percentage.1,40.0
10082,5825,770101.0,SEO.Percentage.2,30.0
10083,5826,730114.0,SEO.Percentage.1,100.0
10084,5827,730113.0,SEO.Percentage.2,30.0
10085,5827,780105.0,SEO.Percentage.1,70.0
10086,5828,690402.0,SEO.Percentage.2,25.0
10087,5828,720205.0,SEO.Percentage.1,25.0
10088,5828,690199.0,SEO.Percentage.3,50.0
10089,5829,730102.0,SEO.Percentage.1,100.0
10090,5830,730118.0,SEO.Percentage.1,90.0
10091,5830,730204.0,SEO.Percentage.2,10.0
10092,5831,670402.0,SEO.Percentage.3,20.0
10093,5831,670403.0,SEO.Percentage.4,20.0
10094,5831,780105.0,SEO.Percentage.2,20.0
10095,5831,730201.0,SEO.Percentage.5,20.0
10096,5831,730116.0,SEO.Percentage.1,20.0
10097,5832,730108.0,SEO.Percentage.1,100.0
10098,5833,730211.0,SEO.Percentage.1,50.0
10099,5833,730213.0,SEO.Percentage.2,40.0
10100,5833,730219.0,SEO.Percentage.3,10.0
10101,5834,730109.0,SEO.Percentage.1,50.0
10102,5834,730105.0,SEO.Percentage.2,50.0
10103,5835,730108.0,SEO.Percentage.2,70.0
10104,5835,730201.0,SEO.Percentage.1,30.0
10105,5836,730299.0,SEO.Percentage.3,30.0
10106,5836,730101.0,SEO.Percentage.4,10.0
10107,5836,730211.0,SEO.Percentage.1,40.0
10108,5836,730205.0,SEO.Percentage.2,20.0
10109,5837,730104.0,SEO.Percentage.1,100.0
10110,5838,730114.0,SEO.Percentage.2,40.0
10111,5838,730105.0,SEO.Percentage.1,45.0
10112,5838,730203.0,SEO.Percentage.3,15.0
10113,5839,730213.0,SEO.Percentage.2,30.0
10114,5839,730110.0,SEO.Percentage.3,40.0
10115,5839,730102.0,SEO.Percentage.1,30.0
10116,5840,730114.0,SEO.Percentage.1,100.0
10117,5841,730213.0,SEO.Percentage.2,30.0
10118,5841,730104.0,SEO.Percentage.3,10.0
10119,5841,730306.0,SEO.Percentage.1,60.0
10120,5842,670401.0,SEO.Percentage.1,40.0
10121,5842,730214.0,SEO.Percentage.3,30.0
10122,5842,730213.0,SEO.Percentage.2,30.0
10123,5843,730104.0,SEO.Percentage.1,100.0
10124,5844,730105.0,SEO.Percentage.1,30.0
10125,5844,730106.0,SEO.Percentage.2,70.0
10126,5845,730103.0,SEO.Percentage.1,50.0
10127,5845,730213.0,SEO.Percentage.2,50.0
10128,5846,730102.0,SEO.Percentage.2,50.0
10129,5846,730110.0,SEO.Percentage.1,50.0
10130,5847,670401.0,SEO.Percentage.1,30.0
10131,5847,670403.0,SEO.Percentage.2,70.0
10132,5848,730110.0,SEO.Percentage.1,100.0
10133,5849,730102.0,SEO.Percentage.1,100.0
10134,5850,730102.0,SEO.Percentage.1,70.0
10135,5850,730101.0,SEO.Percentage.2,30.0
10136,5851,730104.0,SEO.Percentage.1,100.0
10137,5852,730305.0,SEO.Percentage.1,50.0
10138,5852,730114.0,SEO.Percentage.2,50.0
10139,5853,730102.0,SEO.Percentage.1,100.0
10140,5854,730306.0,SEO.Percentage.4,20.0
10141,5854,730219.0,SEO.Percentage.3,20.0
10142,5854,730399.0,SEO.Percentage.2,20.0
10143,5854,730211.0,SEO.Percentage.1,40.0
10144,5855,670401.0,SEO.Percentage.2,20.0
10145,5855,730101.0,SEO.Percentage.3,20.0
10146,5855,730102.0,SEO.Percentage.1,60.0
10147,5856,730108.0,SEO.Percentage.1,100.0
10148,5857,730104.0,SEO.Percentage.2,40.0
10149,5857,730203.0,SEO.Percentage.1,20.0
10150,5857,730199.0,SEO.Percentage.3,40.0
10151,5858,780105.0,SEO.Percentage.4,15.0
10152,5858,730215.0,SEO.Percentage.3,15.0
10153,5858,730211.0,SEO.Percentage.2,20.0
10154,5858,730104.0,SEO.Percentage.1,50.0
10155,5859,730114.0,SEO.Percentage.1,100.0
10156,5860,730101.0,SEO.Percentage.1,100.0
10157,5861,730203.0,SEO.Percentage.2,20.0
10158,5861,730106.0,SEO.Percentage.1,80.0
10159,5862,730303.0,SEO.Percentage.1,100.0
10160,5863,730104.0,SEO.Percentage.1,100.0
10161,5864,730108.0,SEO.Percentage.1,100.0
10162,5865,730301.0,SEO.Percentage.1,50.0
10163,5865,730219.0,SEO.Percentage.2,40.0
10164,5865,730399.0,SEO.Percentage.3,10.0
10165,5866,730104.0,SEO.Percentage.1,25.0
10166,5866,670403.0,SEO.Percentage.3,25.0
10167,5866,730211.0,SEO.Percentage.4,25.0
10168,5866,730203.0,SEO.Percentage.2,25.0
10169,5867,730104.0,SEO.Percentage.1,80.0
10170,5867,730305.0,SEO.Percentage.2,20.0
10171,5868,730211.0,SEO.Percentage.2,20.0
10172,5868,670403.0,SEO.Percentage.3,20.0
10173,5868,730101.0,SEO.Percentage.1,60.0
10174,5869,730109.0,SEO.Percentage.1,100.0
10175,5870,730219.0,SEO.Percentage.1,25.0
10176,5870,730218.0,SEO.Percentage.4,25.0
10177,5870,730204.0,SEO.Percentage.2,25.0
10178,5870,730211.0,SEO.Percentage.3,25.0
10179,5871,670401.0,SEO.Percentage.3,25.0
10180,5871,730106.0,SEO.Percentage.2,25.0
10181,5871,730101.0,SEO.Percentage.1,50.0
10182,5872,730206.0,SEO.Percentage.3,10.0
10183,5872,730205.0,SEO.Percentage.1,25.0
10184,5872,730211.0,SEO.Percentage.2,40.0
10185,5872,780108.0,SEO.Percentage.4,25.0
10186,5873,730104.0,SEO.Percentage.1,100.0
10187,5875,730108.0,SEO.Percentage.2,50.0
10188,5875,730105.0,SEO.Percentage.1,50.0
10189,5876,730108.0,SEO.Percentage.1,100.0
10190,5877,730108.0,SEO.Percentage.1,100.0
10191,5878,730108.0,SEO.Percentage.1,100.0
10192,5879,730206.0,SEO.Percentage.1,50.0
10193,5879,730301.0,SEO.Percentage.2,30.0
10194,5879,730306.0,SEO.Percentage.3,20.0
10195,5880,730108.0,SEO.Percentage.1,100.0
10196,5881,730108.0,SEO.Percentage.1,50.0
10197,5881,730107.0,SEO.Percentage.2,50.0
10198,5882,771102.0,SEO.Percentage.1,100.0
10199,5883,780105.0,SEO.Percentage.1,70.0
10200,5883,730108.0,SEO.Percentage.2,30.0
10201,5884,730106.0,SEO.Percentage.3,20.0
10202,5884,730105.0,SEO.Percentage.2,30.0
10203,5884,730213.0,SEO.Percentage.4,10.0
10204,5884,730107.0,SEO.Percentage.1,40.0
10205,5885,730116.0,SEO.Percentage.1,80.0
10206,5885,730204.0,SEO.Percentage.2,20.0
10207,5886,730108.0,SEO.Percentage.1,80.0
10208,5886,730106.0,SEO.Percentage.2,20.0
10209,5887,730108.0,SEO.Percentage.1,80.0
10210,5887,730204.0,SEO.Percentage.2,20.0
10211,5888,730108.0,SEO.Percentage.2,50.0
10212,5888,730103.0,SEO.Percentage.1,50.0
10213,5889,730108.0,SEO.Percentage.1,100.0
10214,5890,730104.0,SEO.Percentage.1,100.0
10215,5891,730104.0,SEO.Percentage.1,100.0
10216,5892,670402.0,SEO.Percentage.1,10.0
10217,5892,780108.0,SEO.Percentage.4,10.0
10218,5892,730104.0,SEO.Percentage.2,60.0
10219,5892,730203.0,SEO.Percentage.3,20.0
10220,5893,730199.0,SEO.Percentage.2,25.0
10221,5893,730303.0,SEO.Percentage.4,25.0
10222,5893,670403.0,SEO.Percentage.3,25.0
10223,5893,730203.0,SEO.Percentage.1,25.0
10224,5894,730104.0,SEO.Percentage.1,10.0
10225,5894,730211.0,SEO.Percentage.2,50.0
10226,5894,780108.0,SEO.Percentage.3,10.0
10227,5894,730107.0,SEO.Percentage.4,30.0
10228,5895,730105.0,SEO.Percentage.1,100.0
10229,5896,730107.0,SEO.Percentage.2,20.0
10230,5896,730108.0,SEO.Percentage.1,80.0
10231,5897,730108.0,SEO.Percentage.1,100.0
10232,5898,730209.0,SEO.Percentage.1,30.0
10233,5898,730301.0,SEO.Percentage.3,40.0
10234,5898,730203.0,SEO.Percentage.2,30.0
10235,5899,670403.0,SEO.Percentage.2,20.0
10236,5899,730306.0,SEO.Percentage.3,20.0
10237,5899,730213.0,SEO.Percentage.1,60.0
10238,5900,730106.0,SEO.Percentage.4,10.0
10239,5900,730114.0,SEO.Percentage.3,20.0
10240,5900,730105.0,SEO.Percentage.1,40.0
10241,5900,730202.0,SEO.Percentage.2,30.0
10242,5901,730211.0,SEO.Percentage.3,10.0
10243,5901,730104.0,SEO.Percentage.1,60.0
10244,5901,730203.0,SEO.Percentage.2,30.0
10245,5902,730118.0,SEO.Percentage.2,50.0
10246,5902,730103.0,SEO.Percentage.1,50.0
10247,5903,670402.0,SEO.Percentage.1,100.0
10248,5904,730108.0,SEO.Percentage.1,100.0
10249,5905,730101.0,SEO.Percentage.1,100.0
10250,5906,780105.0,SEO.Percentage.1,100.0
10251,5907,730303.0,SEO.Percentage.1,60.0
10252,5907,730114.0,SEO.Percentage.2,40.0
10253,5908,730116.0,SEO.Percentage.1,80.0
10254,5908,730201.0,SEO.Percentage.2,20.0
