,id,RFCD.Code,variable,value
6739,3980,270105.0,RFCD.Percentage.1,100.0
6740,3981,320899.0,RFCD.Percentage.1,100.0
6741,3982,321020.0,RFCD.Percentage.1,100.0
6742,3983,321029.0,RFCD.Percentage.1,100.0
6743,3984,321021.0,RFCD.Percentage.1,100.0
6744,3985,320502.0,RFCD.Percentage.1,100.0
6745,3986,321204.0,RFCD.Percentage.1,100.0
6746,3987,270308.0,RFCD.Percentage.2,30.0
6747,3987,270403.0,RFCD.Percentage.3,40.0
6748,3987,270804.0,RFCD.Percentage.1,30.0
6749,3988,270103.0,RFCD.Percentage.1,50.0
6750,3988,270108.0,RFCD.Percentage.2,50.0
6751,3989,250302.0,RFCD.Percentage.2,30.0
6752,3989,270108.0,RFCD.Percentage.1,40.0
6753,3989,270301.0,RFCD.Percentage.3,30.0
6754,3990,270103.0,RFCD.Percentage.2,30.0
6755,3990,270301.0,RFCD.Percentage.3,20.0
6756,3990,270104.0,RFCD.Percentage.1,50.0
6757,3991,270401.0,RFCD.Percentage.2,50.0
6758,3991,270402.0,RFCD.Percentage.1,50.0
6759,3992,321015.0,RFCD.Percentage.1,100.0
6760,3993,321015.0,RFCD.Percentage.1,100.0
6761,3994,321015.0,RFCD.Percentage.1,100.0
6762,3996,270501.0,RFCD.Percentage.1,70.0
6763,3996,270208.0,RFCD.Percentage.2,30.0
6764,3997,270106.0,RFCD.Percentage.1,100.0
6765,3998,321015.0,RFCD.Percentage.1,100.0
6766,3999,321006.0,RFCD.Percentage.1,100.0
6767,4000,321020.0,RFCD.Percentage.1,100.0
6768,4001,270106.0,RFCD.Percentage.1,100.0
6769,4002,320206.0,RFCD.Percentage.1,100.0
6770,4003,321011.0,RFCD.Percentage.1,100.0
6771,4004,321205.0,RFCD.Percentage.2,30.0
6772,4004,270603.0,RFCD.Percentage.1,60.0
6773,4004,320603.0,RFCD.Percentage.3,10.0
6774,4005,321015.0,RFCD.Percentage.1,100.0
6775,4006,321015.0,RFCD.Percentage.1,100.0
6776,4007,321015.0,RFCD.Percentage.1,100.0
6777,4008,270401.0,RFCD.Percentage.1,100.0
6778,4009,321023.0,RFCD.Percentage.1,100.0
6779,4010,320206.0,RFCD.Percentage.1,100.0
6780,4011,291499.0,RFCD.Percentage.1,40.0
6781,4011,291804.0,RFCD.Percentage.3,30.0
6782,4011,291599.0,RFCD.Percentage.2,30.0
6783,4012,321015.0,RFCD.Percentage.1,100.0
6784,4013,270103.0,RFCD.Percentage.1,100.0
6785,4014,390405.0,RFCD.Percentage.1,100.0
6786,4015,290502.0,RFCD.Percentage.2,50.0
6787,4015,291405.0,RFCD.Percentage.1,50.0
6788,4016,321015.0,RFCD.Percentage.1,100.0
6789,4017,321029.0,RFCD.Percentage.1,100.0
6790,4018,321015.0,RFCD.Percentage.1,100.0
6791,4019,321202.0,RFCD.Percentage.1,100.0
6792,4020,270103.0,RFCD.Percentage.1,100.0
6793,4021,321015.0,RFCD.Percentage.1,100.0
6794,4022,321021.0,RFCD.Percentage.1,100.0
6795,4023,321015.0,RFCD.Percentage.1,100.0
6796,4024,321015.0,RFCD.Percentage.1,100.0
6797,4025,270106.0,RFCD.Percentage.1,100.0
6798,4026,270104.0,RFCD.Percentage.1,50.0
6799,4026,270301.0,RFCD.Percentage.3,20.0
6800,4026,270103.0,RFCD.Percentage.2,30.0
6801,4027,321020.0,RFCD.Percentage.1,100.0
6802,4028,280108.0,RFCD.Percentage.2,20.0
6803,4028,230118.0,RFCD.Percentage.3,10.0
6804,4028,280401.0,RFCD.Percentage.1,70.0
6805,4029,270106.0,RFCD.Percentage.1,100.0
6806,4030,320899.0,RFCD.Percentage.2,30.0
6807,4030,420308.0,RFCD.Percentage.1,70.0
6808,4031,300903.0,RFCD.Percentage.1,100.0
6809,4032,300403.0,RFCD.Percentage.1,100.0
6810,4033,321020.0,RFCD.Percentage.1,100.0
6811,4034,321015.0,RFCD.Percentage.1,100.0
6812,4035,321029.0,RFCD.Percentage.1,100.0
6813,4036,321023.0,RFCD.Percentage.1,100.0
6814,4037,321202.0,RFCD.Percentage.1,100.0
6815,4038,321015.0,RFCD.Percentage.1,100.0
6816,4039,270105.0,RFCD.Percentage.1,100.0
6817,4040,290699.0,RFCD.Percentage.1,100.0
6818,4041,270105.0,RFCD.Percentage.1,100.0
6819,4042,321023.0,RFCD.Percentage.1,100.0
6820,4043,321015.0,RFCD.Percentage.1,100.0
6821,4044,321006.0,RFCD.Percentage.1,100.0
6822,4045,321006.0,RFCD.Percentage.1,100.0
6823,4046,321015.0,RFCD.Percentage.1,100.0
6824,4047,270103.0,RFCD.Percentage.1,100.0
6825,4048,321015.0,RFCD.Percentage.1,100.0
6826,4049,270106.0,RFCD.Percentage.1,100.0
6827,4050,999999.0,RFCD.Percentage.1,100.0
6828,4052,289999.0,RFCD.Percentage.1,100.0
6829,4053,999999.0,RFCD.Percentage.1,100.0
6830,4054,321006.0,RFCD.Percentage.1,100.0
6831,4055,290101.0,RFCD.Percentage.1,100.0
6832,4056,280304.0,RFCD.Percentage.2,40.0
6833,4056,280302.0,RFCD.Percentage.3,30.0
6834,4056,280107.0,RFCD.Percentage.1,30.0
6835,4057,999999.0,RFCD.Percentage.1,100.0
6836,4058,250503.0,RFCD.Percentage.1,100.0
6837,4060,321028.0,RFCD.Percentage.1,100.0
6838,4062,321004.0,RFCD.Percentage.1,100.0
6839,4063,321202.0,RFCD.Percentage.1,100.0
6840,4064,320502.0,RFCD.Percentage.1,100.0
6841,4065,270303.0,RFCD.Percentage.1,100.0
6842,4066,339999.0,RFCD.Percentage.1,100.0
6843,4067,230202.0,RFCD.Percentage.1,100.0
6844,4068,321004.0,RFCD.Percentage.1,100.0
6845,4069,999999.0,RFCD.Percentage.1,100.0
6846,4070,321016.0,RFCD.Percentage.1,90.0
6847,4070,270207.0,RFCD.Percentage.2,10.0
6848,4072,320402.0,RFCD.Percentage.1,100.0
6849,4073,320702.0,RFCD.Percentage.1,100.0
6850,4076,290105.0,RFCD.Percentage.1,100.0
6851,4079,999999.0,RFCD.Percentage.1,100.0
6852,4080,290101.0,RFCD.Percentage.1,100.0
6853,4081,320502.0,RFCD.Percentage.1,100.0
6854,4083,321016.0,RFCD.Percentage.1,100.0
6855,4084,290101.0,RFCD.Percentage.1,100.0
6856,4086,320202.0,RFCD.Percentage.1,100.0
6857,4087,291005.0,RFCD.Percentage.2,20.0
6858,4087,280105.0,RFCD.Percentage.1,80.0
6859,4088,280210.0,RFCD.Percentage.1,100.0
6860,4089,321212.0,RFCD.Percentage.3,20.0
6861,4089,321214.0,RFCD.Percentage.2,40.0
6862,4089,360299.0,RFCD.Percentage.1,40.0
6863,4090,280213.0,RFCD.Percentage.3,30.0
6864,4090,321013.0,RFCD.Percentage.2,30.0
6865,4090,321024.0,RFCD.Percentage.1,20.0
6866,4090,291502.0,RFCD.Percentage.4,20.0
6867,4091,330109.0,RFCD.Percentage.1,100.0
6868,4092,280210.0,RFCD.Percentage.1,100.0
6869,4093,310101.0,RFCD.Percentage.1,40.0
6870,4093,410402.0,RFCD.Percentage.2,30.0
6871,4093,310201.0,RFCD.Percentage.3,30.0
6872,4094,321199.0,RFCD.Percentage.1,100.0
6873,4096,321213.0,RFCD.Percentage.2,60.0
6874,4096,321207.0,RFCD.Percentage.1,40.0
6875,4097,270201.0,RFCD.Percentage.2,25.0
6876,4097,270202.0,RFCD.Percentage.1,75.0
6877,4098,321105.0,RFCD.Percentage.1,50.0
6878,4098,339999.0,RFCD.Percentage.2,50.0
6879,4099,310199.0,RFCD.Percentage.1,100.0
6880,4100,240401.0,RFCD.Percentage.3,20.0
6881,4100,240402.0,RFCD.Percentage.2,30.0
6882,4100,240204.0,RFCD.Percentage.1,50.0
6883,4101,321021.0,RFCD.Percentage.1,100.0
6884,4102,230117.0,RFCD.Percentage.1,100.0
6885,4103,370403.0,RFCD.Percentage.3,20.0
6886,4103,410302.0,RFCD.Percentage.2,30.0
6887,4103,400104.0,RFCD.Percentage.4,30.0
6888,4103,420304.0,RFCD.Percentage.1,20.0
6889,4104,320502.0,RFCD.Percentage.1,100.0
6890,4105,370102.0,RFCD.Percentage.2,50.0
6891,4105,370502.0,RFCD.Percentage.1,50.0
6892,4106,309902.0,RFCD.Percentage.1,100.0
6893,4108,250502.0,RFCD.Percentage.3,20.0
6894,4108,291804.0,RFCD.Percentage.1,50.0
6895,4108,250103.0,RFCD.Percentage.2,30.0
6896,4109,300604.0,RFCD.Percentage.1,100.0
6897,4110,339999.0,RFCD.Percentage.1,100.0
6898,4111,249903.0,RFCD.Percentage.2,30.0
6899,4111,240401.0,RFCD.Percentage.3,20.0
6900,4111,240204.0,RFCD.Percentage.1,50.0
6901,4112,320801.0,RFCD.Percentage.1,50.0
6902,4112,320899.0,RFCD.Percentage.2,50.0
6903,4113,321010.0,RFCD.Percentage.1,50.0
6904,4113,321015.0,RFCD.Percentage.2,35.0
6905,4113,321030.0,RFCD.Percentage.3,15.0
6906,4114,321204.0,RFCD.Percentage.1,50.0
6907,4114,380107.0,RFCD.Percentage.2,50.0
6908,4115,320703.0,RFCD.Percentage.1,50.0
6909,4115,320704.0,RFCD.Percentage.2,50.0
6910,4116,321204.0,RFCD.Percentage.1,50.0
6911,4116,321208.0,RFCD.Percentage.2,50.0
6912,4117,320202.0,RFCD.Percentage.1,50.0
6913,4117,320206.0,RFCD.Percentage.2,50.0
6914,4118,380109.0,RFCD.Percentage.1,35.0
6915,4118,370106.0,RFCD.Percentage.2,35.0
6916,4118,350208.0,RFCD.Percentage.3,30.0
6917,4119,380107.0,RFCD.Percentage.1,100.0
6918,4120,240499.0,RFCD.Percentage.3,20.0
6919,4120,291804.0,RFCD.Percentage.1,40.0
6920,4120,250103.0,RFCD.Percentage.2,40.0
6921,4121,290699.0,RFCD.Percentage.1,60.0
6922,4121,291104.0,RFCD.Percentage.2,40.0
6923,4122,270106.0,RFCD.Percentage.1,70.0
6924,4122,321015.0,RFCD.Percentage.2,30.0
6925,4123,320701.0,RFCD.Percentage.1,100.0
6926,4124,300201.0,RFCD.Percentage.2,40.0
6927,4124,300302.0,RFCD.Percentage.3,20.0
6928,4124,270899.0,RFCD.Percentage.1,40.0
6929,4125,270102.0,RFCD.Percentage.3,20.0
6930,4125,270103.0,RFCD.Percentage.1,50.0
6931,4125,270101.0,RFCD.Percentage.2,30.0
6932,4126,260109.0,RFCD.Percentage.1,70.0
6933,4126,260108.0,RFCD.Percentage.2,30.0
6934,4127,250105.0,RFCD.Percentage.1,50.0
6935,4127,250503.0,RFCD.Percentage.3,20.0
6936,4127,250302.0,RFCD.Percentage.2,30.0
6937,4128,300605.0,RFCD.Percentage.2,40.0
6938,4128,270708.0,RFCD.Percentage.1,40.0
6939,4128,300803.0,RFCD.Percentage.3,20.0
6940,4129,280506.0,RFCD.Percentage.2,40.0
6941,4129,430101.0,RFCD.Percentage.1,40.0
6942,4129,420303.0,RFCD.Percentage.3,20.0
6943,4130,240101.0,RFCD.Percentage.1,70.0
6944,4130,280204.0,RFCD.Percentage.2,20.0
6945,4130,260603.0,RFCD.Percentage.3,10.0
6946,4131,300205.0,RFCD.Percentage.2,30.0
6947,4131,300201.0,RFCD.Percentage.1,70.0
6948,4132,291804.0,RFCD.Percentage.1,60.0
6949,4132,240401.0,RFCD.Percentage.3,20.0
6950,4132,299903.0,RFCD.Percentage.2,20.0
6951,4133,240203.0,RFCD.Percentage.1,50.0
6952,4133,291804.0,RFCD.Percentage.2,50.0
6953,4134,249903.0,RFCD.Percentage.2,20.0
6954,4134,240302.0,RFCD.Percentage.1,80.0
6955,4135,280103.0,RFCD.Percentage.2,40.0
6956,4135,280106.0,RFCD.Percentage.3,20.0
6957,4135,240199.0,RFCD.Percentage.1,40.0
6958,4136,320901.0,RFCD.Percentage.2,30.0
6959,4136,321016.0,RFCD.Percentage.1,50.0
6960,4136,240401.0,RFCD.Percentage.3,20.0
6961,4137,310201.0,RFCD.Percentage.3,30.0
6962,4137,310199.0,RFCD.Percentage.1,40.0
6963,4137,410402.0,RFCD.Percentage.2,30.0
6964,4138,291499.0,RFCD.Percentage.3,30.0
6965,4138,299902.0,RFCD.Percentage.1,40.0
6966,4138,291804.0,RFCD.Percentage.2,30.0
6967,4139,280109.0,RFCD.Percentage.2,30.0
6968,4139,280104.0,RFCD.Percentage.1,70.0
6969,4140,321299.0,RFCD.Percentage.2,20.0
6970,4140,321204.0,RFCD.Percentage.3,30.0
6971,4140,321214.0,RFCD.Percentage.1,50.0
6972,4141,280213.0,RFCD.Percentage.1,80.0
6973,4141,329999.0,RFCD.Percentage.2,20.0
6974,4142,280109.0,RFCD.Percentage.2,30.0
6975,4142,280104.0,RFCD.Percentage.1,70.0
6976,4143,240202.0,RFCD.Percentage.2,30.0
6977,4143,240204.0,RFCD.Percentage.1,70.0
6978,4144,380199.0,RFCD.Percentage.1,100.0
6979,4145,280199.0,RFCD.Percentage.3,30.0
6980,4145,280302.0,RFCD.Percentage.2,30.0
6981,4145,280104.0,RFCD.Percentage.1,40.0
6982,4146,410303.0,RFCD.Percentage.1,40.0
6983,4146,330107.0,RFCD.Percentage.2,30.0
6984,4146,410402.0,RFCD.Percentage.3,30.0
6985,4147,321204.0,RFCD.Percentage.1,50.0
6986,4147,321299.0,RFCD.Percentage.2,50.0
6987,4148,380106.0,RFCD.Percentage.1,100.0
6988,4149,321299.0,RFCD.Percentage.1,100.0
6989,4150,380107.0,RFCD.Percentage.1,100.0
6990,4152,270103.0,RFCD.Percentage.1,50.0
6991,4152,270106.0,RFCD.Percentage.2,50.0
6992,4153,320801.0,RFCD.Percentage.1,100.0
6993,4154,380103.0,RFCD.Percentage.1,100.0
6994,4156,321003.0,RFCD.Percentage.2,50.0
6995,4156,321004.0,RFCD.Percentage.1,50.0
6996,4157,380107.0,RFCD.Percentage.1,100.0
6997,4158,330202.0,RFCD.Percentage.1,100.0
6998,4159,321207.0,RFCD.Percentage.1,100.0
6999,4160,370603.0,RFCD.Percentage.1,60.0
7000,4160,321299.0,RFCD.Percentage.2,40.0
7001,4162,320502.0,RFCD.Percentage.1,100.0
7002,4163,321016.0,RFCD.Percentage.2,50.0
7003,4163,320702.0,RFCD.Percentage.1,50.0
7004,4164,320702.0,RFCD.Percentage.1,100.0
7005,4165,320502.0,RFCD.Percentage.1,100.0
7006,4166,270599.0,RFCD.Percentage.1,100.0
7007,4167,320603.0,RFCD.Percentage.1,50.0
7008,4167,320701.0,RFCD.Percentage.2,50.0
7009,4168,321004.0,RFCD.Percentage.3,20.0
7010,4168,321006.0,RFCD.Percentage.1,40.0
7011,4168,321015.0,RFCD.Percentage.2,40.0
7012,4169,270299.0,RFCD.Percentage.1,100.0
7013,4170,270108.0,RFCD.Percentage.1,60.0
7014,4170,270301.0,RFCD.Percentage.2,25.0
7015,4170,250302.0,RFCD.Percentage.3,15.0
7016,4172,300801.0,RFCD.Percentage.2,20.0
7017,4172,360201.0,RFCD.Percentage.4,20.0
7018,4172,300899.0,RFCD.Percentage.1,20.0
7019,4172,340202.0,RFCD.Percentage.3,20.0
7020,4173,320502.0,RFCD.Percentage.1,100.0
7021,4174,270299.0,RFCD.Percentage.1,100.0
7022,4175,321299.0,RFCD.Percentage.1,100.0
7023,4177,321012.0,RFCD.Percentage.2,50.0
7024,4177,321004.0,RFCD.Percentage.1,50.0
7025,4178,320305.0,RFCD.Percentage.1,50.0
7026,4178,321015.0,RFCD.Percentage.2,50.0
7027,4179,350211.0,RFCD.Percentage.1,100.0
7028,4180,321013.0,RFCD.Percentage.1,50.0
7029,4180,321024.0,RFCD.Percentage.2,50.0
7030,4181,321202.0,RFCD.Percentage.1,40.0
7031,4181,321015.0,RFCD.Percentage.2,30.0
7032,4181,270203.0,RFCD.Percentage.3,30.0
7033,4182,321204.0,RFCD.Percentage.1,100.0
7034,4183,380107.0,RFCD.Percentage.1,100.0
7035,4185,270199.0,RFCD.Percentage.1,100.0
7036,4186,270599.0,RFCD.Percentage.3,10.0
7037,4186,270707.0,RFCD.Percentage.1,60.0
7038,4186,270799.0,RFCD.Percentage.2,30.0
7039,4187,321011.0,RFCD.Percentage.1,100.0
7040,4188,321003.0,RFCD.Percentage.1,100.0
7041,4189,321003.0,RFCD.Percentage.1,60.0
7042,4189,320305.0,RFCD.Percentage.2,20.0
7043,4189,320502.0,RFCD.Percentage.3,20.0
7044,4190,390305.0,RFCD.Percentage.2,50.0
7045,4190,390301.0,RFCD.Percentage.1,50.0
7046,4191,270306.0,RFCD.Percentage.1,100.0
7047,4192,321004.0,RFCD.Percentage.1,100.0
7048,4193,320899.0,RFCD.Percentage.1,100.0
7049,4194,320801.0,RFCD.Percentage.1,50.0
7050,4194,320602.0,RFCD.Percentage.2,50.0
7051,4195,291804.0,RFCD.Percentage.1,60.0
7052,4195,299903.0,RFCD.Percentage.2,20.0
7053,4195,240401.0,RFCD.Percentage.3,20.0
7054,4196,320705.0,RFCD.Percentage.1,100.0
7055,4197,321015.0,RFCD.Percentage.1,100.0
7056,4198,321023.0,RFCD.Percentage.1,100.0
7057,4199,291502.0,RFCD.Percentage.3,20.0
7058,4199,321024.0,RFCD.Percentage.1,50.0
7059,4199,321013.0,RFCD.Percentage.2,30.0
7060,4200,320202.0,RFCD.Percentage.1,100.0
7061,4201,321015.0,RFCD.Percentage.1,100.0
7062,4202,321010.0,RFCD.Percentage.1,100.0
7063,4203,321015.0,RFCD.Percentage.1,100.0
7064,4204,321013.0,RFCD.Percentage.1,100.0
7065,4205,321014.0,RFCD.Percentage.1,100.0
7066,4206,320402.0,RFCD.Percentage.1,100.0
7067,4207,329999.0,RFCD.Percentage.3,20.0
7068,4207,320799.0,RFCD.Percentage.1,40.0
7069,4207,321204.0,RFCD.Percentage.2,40.0
7070,4208,330103.0,RFCD.Percentage.1,60.0
7071,4208,330206.0,RFCD.Percentage.2,20.0
7072,4208,330106.0,RFCD.Percentage.3,20.0
7073,4209,320702.0,RFCD.Percentage.1,100.0
7074,4210,290699.0,RFCD.Percentage.1,60.0
7075,4210,291104.0,RFCD.Percentage.2,40.0
7076,4211,321299.0,RFCD.Percentage.1,100.0
7077,4212,320899.0,RFCD.Percentage.1,100.0
7078,4213,321006.0,RFCD.Percentage.1,100.0
7079,4214,270107.0,RFCD.Percentage.1,100.0
7080,4215,321023.0,RFCD.Percentage.1,100.0
7081,4216,270205.0,RFCD.Percentage.3,30.0
7082,4216,270106.0,RFCD.Percentage.2,30.0
7083,4216,270208.0,RFCD.Percentage.1,40.0
7084,4217,230204.0,RFCD.Percentage.1,100.0
7085,4218,320303.0,RFCD.Percentage.1,100.0
7086,4219,320702.0,RFCD.Percentage.1,100.0
7087,4220,321015.0,RFCD.Percentage.1,100.0
7088,4221,321405.0,RFCD.Percentage.1,100.0
7089,4222,250201.0,RFCD.Percentage.1,50.0
7090,4222,250204.0,RFCD.Percentage.2,50.0
7091,4223,321027.0,RFCD.Percentage.1,100.0
7092,4224,340214.0,RFCD.Percentage.2,40.0
7093,4224,350604.0,RFCD.Percentage.1,60.0
7094,4225,320402.0,RFCD.Percentage.1,100.0
7095,4226,320899.0,RFCD.Percentage.1,100.0
7096,4227,321006.0,RFCD.Percentage.1,100.0
7097,4228,320502.0,RFCD.Percentage.1,100.0
7098,4229,390305.0,RFCD.Percentage.2,35.0
7099,4229,390301.0,RFCD.Percentage.1,35.0
7100,4229,390401.0,RFCD.Percentage.3,30.0
7101,4230,321010.0,RFCD.Percentage.1,100.0
7102,4231,321202.0,RFCD.Percentage.1,100.0
7103,4232,250103.0,RFCD.Percentage.2,40.0
7104,4232,291804.0,RFCD.Percentage.1,40.0
7105,4232,240499.0,RFCD.Percentage.3,20.0
7106,4233,321019.0,RFCD.Percentage.1,100.0
7107,4234,330205.0,RFCD.Percentage.1,50.0
7108,4234,330303.0,RFCD.Percentage.2,50.0
7109,4235,340207.0,RFCD.Percentage.2,30.0
7110,4235,340204.0,RFCD.Percentage.1,70.0
7111,4236,270105.0,RFCD.Percentage.1,100.0
7112,4237,320899.0,RFCD.Percentage.1,100.0
7113,4238,321025.0,RFCD.Percentage.1,100.0
7114,4239,321202.0,RFCD.Percentage.1,100.0
7115,4240,320704.0,RFCD.Percentage.1,100.0
7116,4241,321024.0,RFCD.Percentage.1,100.0
7117,4242,270402.0,RFCD.Percentage.1,40.0
7118,4242,300602.0,RFCD.Percentage.2,40.0
7119,4242,300606.0,RFCD.Percentage.3,20.0
7120,4243,321204.0,RFCD.Percentage.1,50.0
7121,4243,321216.0,RFCD.Percentage.2,25.0
7122,4243,330399.0,RFCD.Percentage.3,25.0
7123,4244,321029.0,RFCD.Percentage.1,100.0
7124,4245,321027.0,RFCD.Percentage.1,100.0
7125,4246,270106.0,RFCD.Percentage.1,40.0
7126,4246,270201.0,RFCD.Percentage.3,30.0
7127,4246,270205.0,RFCD.Percentage.2,30.0
7128,4247,321202.0,RFCD.Percentage.2,40.0
7129,4247,320899.0,RFCD.Percentage.1,60.0
7130,4248,250102.0,RFCD.Percentage.1,40.0
7131,4248,250403.0,RFCD.Percentage.3,20.0
7132,4248,250201.0,RFCD.Percentage.2,40.0
7133,4249,320799.0,RFCD.Percentage.1,100.0
7134,4250,321005.0,RFCD.Percentage.1,100.0
7135,4253,321208.0,RFCD.Percentage.1,100.0
7136,4254,320206.0,RFCD.Percentage.1,100.0
7137,4255,321202.0,RFCD.Percentage.1,100.0
7138,4256,321024.0,RFCD.Percentage.1,100.0
7139,4257,380103.0,RFCD.Percentage.1,100.0
7140,4258,321027.0,RFCD.Percentage.1,100.0
7141,4259,270706.0,RFCD.Percentage.1,40.0
7142,4259,270202.0,RFCD.Percentage.3,30.0
7143,4259,270203.0,RFCD.Percentage.2,30.0
7144,4260,321004.0,RFCD.Percentage.2,30.0
7145,4260,321015.0,RFCD.Percentage.3,20.0
7146,4260,320602.0,RFCD.Percentage.1,50.0
7147,4261,320702.0,RFCD.Percentage.1,50.0
7148,4261,320704.0,RFCD.Percentage.2,50.0
7149,4262,320202.0,RFCD.Percentage.1,100.0
7150,4263,420217.0,RFCD.Percentage.2,50.0
7151,4263,420202.0,RFCD.Percentage.1,50.0
7152,4264,320205.0,RFCD.Percentage.1,100.0
7153,4265,321207.0,RFCD.Percentage.1,100.0
7154,4266,370107.0,RFCD.Percentage.1,40.0
7155,4266,360199.0,RFCD.Percentage.3,20.0
7156,4266,370102.0,RFCD.Percentage.2,40.0
7157,4267,270603.0,RFCD.Percentage.1,50.0
7158,4267,321004.0,RFCD.Percentage.2,50.0
7159,4268,320702.0,RFCD.Percentage.1,100.0
7160,4269,320701.0,RFCD.Percentage.1,100.0
7161,4270,270106.0,RFCD.Percentage.1,100.0
7162,4271,321030.0,RFCD.Percentage.1,100.0
7163,4272,320705.0,RFCD.Percentage.1,100.0
7164,4273,270107.0,RFCD.Percentage.2,20.0
7165,4273,320702.0,RFCD.Percentage.1,80.0
7166,4274,320704.0,RFCD.Percentage.1,100.0
7167,4275,270603.0,RFCD.Percentage.1,20.0
7168,4275,321012.0,RFCD.Percentage.3,50.0
7169,4275,321003.0,RFCD.Percentage.2,30.0
7170,4276,321019.0,RFCD.Percentage.1,100.0
7171,4277,321004.0,RFCD.Percentage.1,100.0
7172,4278,321004.0,RFCD.Percentage.1,100.0
7173,4279,321203.0,RFCD.Percentage.1,100.0
7174,4280,320705.0,RFCD.Percentage.1,100.0
7175,4281,321028.0,RFCD.Percentage.1,100.0
7176,4282,321010.0,RFCD.Percentage.1,100.0
7177,4283,320299.0,RFCD.Percentage.1,100.0
7178,4284,250503.0,RFCD.Percentage.3,20.0
7179,4284,250302.0,RFCD.Percentage.2,30.0
7180,4284,250105.0,RFCD.Percentage.1,50.0
7181,4285,270205.0,RFCD.Percentage.1,100.0
7182,4286,321006.0,RFCD.Percentage.1,100.0
7183,4287,321202.0,RFCD.Percentage.1,100.0
7184,4288,270804.0,RFCD.Percentage.1,100.0
7185,4289,320799.0,RFCD.Percentage.1,100.0
7186,4290,320702.0,RFCD.Percentage.1,100.0
7187,4291,321015.0,RFCD.Percentage.1,40.0
7188,4291,321202.0,RFCD.Percentage.3,30.0
7189,4291,230204.0,RFCD.Percentage.2,30.0
7190,4292,321015.0,RFCD.Percentage.1,100.0
7191,4293,270199.0,RFCD.Percentage.3,20.0
7192,4293,291804.0,RFCD.Percentage.2,30.0
7193,4293,250302.0,RFCD.Percentage.1,50.0
7194,4294,320205.0,RFCD.Percentage.1,100.0
7195,4295,321023.0,RFCD.Percentage.1,100.0
7196,4296,321204.0,RFCD.Percentage.1,100.0
7197,4297,321006.0,RFCD.Percentage.1,100.0
7198,4298,320205.0,RFCD.Percentage.1,100.0
7199,4299,321004.0,RFCD.Percentage.1,100.0
7200,4300,320701.0,RFCD.Percentage.1,100.0
7201,4301,320702.0,RFCD.Percentage.1,100.0
7202,4302,321204.0,RFCD.Percentage.1,100.0
7203,4303,380102.0,RFCD.Percentage.1,100.0
7204,4304,270708.0,RFCD.Percentage.2,40.0
7205,4304,279901.0,RFCD.Percentage.1,60.0
7206,4305,310299.0,RFCD.Percentage.1,100.0
7207,4306,270106.0,RFCD.Percentage.1,40.0
7208,4306,270201.0,RFCD.Percentage.3,30.0
7209,4306,270205.0,RFCD.Percentage.2,30.0
7210,4307,321007.0,RFCD.Percentage.1,100.0
7211,4308,270306.0,RFCD.Percentage.1,100.0
7212,4309,320899.0,RFCD.Percentage.1,100.0
7213,4310,320801.0,RFCD.Percentage.1,50.0
7214,4310,320899.0,RFCD.Percentage.3,25.0
7215,4310,320803.0,RFCD.Percentage.2,25.0
7216,4311,291804.0,RFCD.Percentage.3,20.0
7217,4311,291503.0,RFCD.Percentage.1,40.0
7218,4311,321017.0,RFCD.Percentage.2,40.0
7219,4312,320799.0,RFCD.Percentage.1,100.0
7220,4313,270304.0,RFCD.Percentage.3,10.0
7221,4313,270103.0,RFCD.Percentage.1,60.0
7222,4313,270201.0,RFCD.Percentage.2,30.0
7223,4314,320801.0,RFCD.Percentage.1,100.0
7224,4315,291499.0,RFCD.Percentage.1,50.0
7225,4315,290399.0,RFCD.Percentage.3,20.0
7226,4315,291503.0,RFCD.Percentage.2,30.0
7227,4316,321016.0,RFCD.Percentage.1,100.0
7228,4317,320202.0,RFCD.Percentage.1,100.0
7229,4318,320202.0,RFCD.Percentage.1,100.0
7230,4319,270203.0,RFCD.Percentage.3,30.0
7231,4319,321015.0,RFCD.Percentage.2,30.0
7232,4319,321202.0,RFCD.Percentage.1,40.0
7233,4320,320599.0,RFCD.Percentage.1,100.0
7234,4321,320702.0,RFCD.Percentage.1,50.0
7235,4321,321013.0,RFCD.Percentage.2,50.0
7236,4322,321020.0,RFCD.Percentage.4,15.0
7237,4322,320305.0,RFCD.Percentage.1,35.0
7238,4322,320799.0,RFCD.Percentage.3,15.0
7239,4322,320403.0,RFCD.Percentage.2,35.0
7240,4323,320701.0,RFCD.Percentage.1,100.0
7241,4324,321010.0,RFCD.Percentage.1,100.0
7242,4325,321009.0,RFCD.Percentage.1,100.0
7243,4326,320701.0,RFCD.Percentage.1,100.0
7244,4327,321204.0,RFCD.Percentage.1,100.0
7245,4328,321014.0,RFCD.Percentage.1,80.0
7246,4328,321206.0,RFCD.Percentage.2,20.0
7247,4329,321001.0,RFCD.Percentage.1,100.0
7248,4330,250301.0,RFCD.Percentage.1,50.0
7249,4330,270103.0,RFCD.Percentage.2,40.0
7250,4330,321015.0,RFCD.Percentage.3,10.0
7251,4331,321015.0,RFCD.Percentage.1,100.0
7252,4332,410102.0,RFCD.Percentage.1,70.0
7253,4332,410103.0,RFCD.Percentage.2,30.0
7254,4333,321015.0,RFCD.Percentage.1,100.0
7255,4334,321019.0,RFCD.Percentage.1,100.0
