Person.ID,Year.of.Birth,Country.of.Birth,Home.Language
624752,1970.0,,
78342,1965.0,Australia,
98222,1965.0,Australia,
938787,1970.0,Asia Pacific,
488762,1970.0,North America,Other
74302,1960.0,Australia,
110457,1960.0,Australia,
7087,1970.0,Australia,
19287,1950.0,Australia,
7587,1955.0,Australia,
67842,1965.0,Australia,
67467,1955.0,Australia,
159607,1955.0,The Americas,Other
1737,1965.0,Australia,
735967,1965.0,Western Europe,
74302,1960.0,Australia,
44252,1960.0,Australia,
67932,1960.0,,
144177,1970.0,Australia,
67502,1960.0,Australia,
79242,1945.0,Australia,
75992,1965.0,Asia Pacific,
720017,1960.0,,
89487,1970.0,Australia,
16642,1965.0,Australia,
63757,1960.0,Great Britain,
66922,1965.0,Australia,
7342,1965.0,Great Britain,
25117,1970.0,Australia,
734322,1965.0,,
149107,1975.0,Australia,English
34617,1955.0,Australia,
20122,1965.0,Great Britain,
22982,1960.0,Australia,
136607,1960.0,Australia,
89487,1970.0,Australia,
67842,1965.0,Australia,
11342,1965.0,Australia,
657727,1955.0,,
493292,1975.0,,
24572,1960.0,Australia,
74302,1960.0,Australia,
67842,1965.0,Australia,
809657,1975.0,,
44252,1960.0,Australia,
803052,1970.0,,
655457,1970.0,Australia,
4082,1960.0,Australia,
71037,1960.0,Australia,
16137,1950.0,Australia,
73612,1950.0,Australia,
93007,1970.0,Australia,
615312,1975.0,Australia,
78782,1955.0,Australia,
78537,1945.0,Australia,
106357,1950.0,Australia,
720017,1960.0,,
20937,1970.0,Australia,
25217,1965.0,Great Britain,
78602,1950.0,Great Britain,
19082,1970.0,Australia,
84622,1955.0,Australia,
36527,1955.0,Australia,
77112,1960.0,Great Britain,
9672,1950.0,,
33852,1970.0,,
24627,1965.0,Asia Pacific,
22857,1960.0,,
105337,1950.0,Australia,
659757,1960.0,Australia,
89487,1970.0,Australia,
79632,1945.0,Australia,
67842,1965.0,Australia,
8772,1965.0,Australia,
12957,1965.0,Great Britain,
73707,1960.0,Australia,
88557,1975.0,Australia,
67327,1965.0,,
78922,1955.0,Australia,
906962,1975.0,,
393667,1965.0,,
117462,1965.0,Great Britain,
67282,1965.0,Australia,
77237,1950.0,Australia,
40947,1965.0,Australia,English
2052,1960.0,Australia,
30017,1960.0,Australia,
76352,1965.0,Australia,
9342,1950.0,,
53202,1975.0,Australia,
52602,1975.0,Australia,
79242,1945.0,Australia,
636757,1975.0,Australia,
25117,1970.0,Australia,
74372,1955.0,Australia,
1982,1960.0,Australia,
21132,1960.0,Australia,
67657,1965.0,Australia,English
71402,1960.0,Australia,
7587,1955.0,Australia,
34737,1970.0,North America,
4222,1960.0,Australia,
51502,1975.0,Middle East and Africa,
33167,1960.0,Australia,
64277,1950.0,Australia,
80502,1950.0,Australia,English
35602,1965.0,Australia,
108847,1945.0,Australia,
73942,1950.0,Australia,
734322,1965.0,,
34617,1955.0,Australia,
537,1965.0,Australia,
865067,1975.0,Australia,
80437,1955.0,Australia,English
92457,1965.0,Asia Pacific,
89467,1960.0,New Zealand,
148087,1950.0,Australia,
36187,1960.0,Australia,
74832,1965.0,Australia,
86672,1975.0,Australia,
86672,1975.0,Australia,
16332,1955.0,,
84622,1955.0,Australia,
30017,1960.0,Australia,
108962,1950.0,Australia,
25662,1975.0,Australia,
115842,1965.0,,
73422,1960.0,Great Britain,
107862,1975.0,Australia,
16632,1955.0,Australia,
102562,1955.0,Australia,
82502,1960.0,Australia,
106282,1965.0,Asia Pacific,English
115867,1970.0,Australia,
72037,1970.0,Australia,
73717,1965.0,Australia,
70227,1960.0,Australia,
643862,1980.0,Australia,
2477,1965.0,Australia,
73882,1960.0,Great Britain,
75127,1955.0,Australia,
809657,1975.0,,
32952,1970.0,Australia,
39277,1950.0,Asia Pacific,English
89492,1945.0,Australia,
84627,1960.0,Australia,
79632,1945.0,Australia,
30772,1970.0,Australia,
19347,1950.0,Australia,
15282,1965.0,Australia,English
547,1960.0,Australia,
728002,1975.0,,
36527,1955.0,Australia,
72317,1950.0,Great Britain,
68817,1955.0,Australia,
498427,1970.0,Great Britain,
13682,1965.0,Western Europe,English
557,1960.0,Australia,
67502,1960.0,Australia,
887717,1960.0,,
25052,1955.0,Australia,
98222,1965.0,Australia,
110457,1960.0,Australia,
9107,1965.0,Australia,
78922,1955.0,Australia,
4222,1960.0,Australia,
132927,1970.0,Australia,
16632,1955.0,Australia,
802167,1975.0,,
67842,1965.0,Australia,
77987,1960.0,Australia,
734322,1965.0,,
76007,1955.0,Australia,
10577,1960.0,Australia,
46682,1960.0,Australia,
498427,1970.0,Great Britain,
166802,1970.0,Australia,
67297,1950.0,Australia,
31707,1965.0,Australia,
33752,1960.0,Australia,
69142,1950.0,Western Europe,Other
12957,1965.0,Great Britain,
882767,1975.0,Australia,
865067,1975.0,Australia,
16632,1955.0,Australia,
79612,1950.0,,
124577,1965.0,Australia,
348477,1970.0,Australia,
107862,1975.0,Australia,
20937,1970.0,Australia,
734762,1975.0,,
9067,1960.0,Australia,
100772,1965.0,Great Britain,English
79057,1955.0,Australia,
84622,1955.0,Australia,
251602,1965.0,,
108962,1950.0,Australia,
78752,1955.0,Western Europe,
102562,1955.0,Australia,
893852,1970.0,Asia Pacific,
112162,1970.0,Australia,
801752,1965.0,,
75127,1955.0,Australia,
147717,1965.0,Great Britain,
20122,1965.0,Great Britain,
500367,1965.0,Western Europe,
78947,1960.0,Australia,
78762,1960.0,Australia,
69012,1965.0,Australia,
98187,1950.0,Australia,
51362,1980.0,Australia,English
75792,1970.0,Australia,
887717,1960.0,,
30777,1955.0,Australia,
47517,1970.0,Australia,English
78602,1950.0,Great Britain,
36242,1965.0,Australia,
755517,1975.0,Western Europe,Other
4082,1960.0,Australia,
153637,1970.0,Australia,
726807,1965.0,,
80502,1950.0,Australia,English
67647,1965.0,Australia,
133557,1970.0,Australia,
67842,1965.0,Australia,
16987,1965.0,Australia,
34737,1970.0,North America,
20007,1955.0,Australia,
32857,1955.0,Australia,
82547,1955.0,Australia,
78342,1965.0,Australia,
74372,1955.0,Australia,
655457,1970.0,Australia,
20202,1965.0,South Africa,
500387,1965.0,,
28832,1950.0,,
43857,1960.0,South Africa,
23997,1965.0,Australia,
12892,1965.0,Australia,
94237,1975.0,Australia,
78607,1945.0,Eastern Europe,
38697,1960.0,Australia,
915007,1955.0,,
33812,1965.0,Great Britain,
98212,1965.0,Australia,
67647,1965.0,Australia,
78342,1965.0,Australia,
771797,1980.0,Great Britain,
67657,1965.0,Australia,English
101532,1960.0,Australia,
39812,1950.0,Australia,
12177,1960.0,,
44252,1960.0,Australia,
7587,1955.0,Australia,
728002,1975.0,,
71867,1945.0,Australia,
46132,1975.0,Australia,
69032,1965.0,Australia,English
5967,1955.0,Australia,
73942,1950.0,Australia,
20927,1965.0,Australia,
74822,1950.0,Australia,
5967,1955.0,Australia,
589572,1975.0,,
625537,1950.0,,
84622,1955.0,Australia,
51367,1955.0,Australia,
63552,1945.0,Australia,
359677,1975.0,Australia,
23342,1960.0,Australia,
78342,1965.0,Australia,
19517,1965.0,Australia,
17877,1965.0,,
5232,1955.0,Australia,
78782,1955.0,Australia,
78602,1950.0,Great Britain,
68117,1960.0,,
108962,1950.0,Australia,
301472,1950.0,Australia,
420282,1970.0,Australia,
66737,1955.0,Australia,
23437,1960.0,Australia,
79142,1940.0,Australia,
71867,1945.0,Australia,
77067,1970.0,Australia,English
10577,1960.0,Australia,
73612,1950.0,Australia,
67647,1965.0,Australia,
14957,1975.0,Australia,English
132232,1975.0,Australia,
882767,1975.0,Australia,
72532,1955.0,Great Britain,English
948642,1975.0,,
14267,1960.0,Asia Pacific,
131432,1965.0,Australia,
136607,1960.0,Australia,
105342,1965.0,Australia,
104707,1975.0,Australia,
700267,1970.0,,
657727,1955.0,,
110472,1965.0,Australia,English
10577,1960.0,Australia,
52602,1975.0,Australia,
79217,1955.0,Australia,
7047,1960.0,Australia,
75972,1960.0,Australia,
124577,1965.0,Australia,
23342,1960.0,Australia,
16137,1950.0,Australia,
79057,1955.0,Australia,
498427,1970.0,Great Britain,
16632,1955.0,Australia,
22857,1960.0,,
868722,1965.0,Australia,
24572,1960.0,Australia,
4167,1955.0,Australia,English
142457,1970.0,Australia,
94237,1975.0,Australia,
44697,1965.0,Australia,
592662,1970.0,,
144177,1970.0,Australia,
9657,1965.0,Australia,
7362,1970.0,Western Europe,
101532,1960.0,Australia,
82892,1970.0,Western Europe,
497897,1965.0,,
67502,1960.0,Australia,
1797,1960.0,North America,
728002,1975.0,,
314487,1960.0,Australia,
67842,1965.0,Australia,
3362,1970.0,Australia,
71402,1960.0,Australia,
65667,1955.0,,
74917,1950.0,Australia,
80232,1960.0,Australia,
889232,1975.0,,
69142,1950.0,Western Europe,Other
449137,1970.0,Australia,
75972,1960.0,Australia,
1797,1960.0,North America,
79227,1945.0,Australia,
917012,1975.0,Australia,
69392,1960.0,,
66007,1955.0,Australia,
114552,1955.0,North America,English
69392,1960.0,,
114552,1955.0,North America,English
500332,1970.0,Asia Pacific,
79142,1940.0,Australia,
75662,1950.0,Australia,
54737,1975.0,Australia,English
770507,1945.0,,
80372,1955.0,Australia,
12887,1960.0,Australia,
939962,1980.0,Australia,
69392,1960.0,,
14957,1975.0,Australia,English
1797,1960.0,North America,
79142,1940.0,Australia,
29512,1970.0,North America,English
74162,1970.0,Australia,
18237,1940.0,Australia,
80377,1945.0,Australia,
67842,1965.0,Australia,
888697,1975.0,Great Britain,
98257,1965.0,Australia,
115007,1970.0,Australia,
393152,1940.0,Australia,
20072,1960.0,Australia,
888932,1980.0,Australia,
49922,1980.0,Great Britain,
74302,1960.0,Australia,
21132,1960.0,Australia,
49097,1980.0,Australia,English
115217,1975.0,Australia,
929987,1980.0,Australia,
45952,1975.0,Australia,
964887,1975.0,,
123547,1980.0,Australia,
367942,1980.0,Australia,
138547,1980.0,Australia,
923187,1980.0,Australia,
357487,1970.0,Australia,
933782,1980.0,Australia,
117422,1975.0,Australia,
915117,1965.0,,
142182,1970.0,Australia,
22767,1975.0,Australia,English
615312,1975.0,Australia,
918922,1975.0,Australia,
890227,1980.0,,
933782,1980.0,Australia,
937957,1975.0,Australia,
884547,1970.0,Western Europe,
928167,1975.0,,
51677,1980.0,Australia,
623052,1980.0,,
6282,1980.0,Australia,
867827,1960.0,Australia,
606707,1980.0,,
15222,1980.0,Australia,
936352,1980.0,,
178022,1975.0,Australia,
110202,1970.0,Australia,
37137,1980.0,Australia,
730127,1980.0,Australia,
730412,1975.0,Western Europe,
574367,1960.0,Great Britain,
7862,1965.0,Australia,
143452,1965.0,Australia,
10662,1955.0,Australia,English
7862,1965.0,Australia,
131432,1965.0,Australia,
144632,1960.0,Australia,
88557,1975.0,Australia,
65667,1955.0,,
147857,1975.0,Australia,
78602,1950.0,Great Britain,
907352,1955.0,Australia,
77147,1960.0,Australia,
12957,1965.0,Great Britain,
74162,1970.0,Australia,
19362,1955.0,Australia,
72827,1960.0,,
77277,1970.0,Australia,
9657,1965.0,Australia,
407,1955.0,Australia,
27942,1975.0,Asia Pacific,
5242,1945.0,Australia,
27757,1960.0,Australia,
108962,1950.0,Australia,
78762,1960.0,Australia,
5242,1945.0,Australia,
1797,1960.0,North America,
75747,1970.0,Australia,
67282,1965.0,Australia,
115417,1965.0,Western Europe,Other
906612,1975.0,Asia Pacific,
22982,1960.0,Australia,
917012,1975.0,Australia,
105342,1965.0,Australia,
25267,1965.0,Australia,
105342,1965.0,Australia,
683982,1965.0,Asia Pacific,
683982,1965.0,Asia Pacific,
877377,1975.0,,
65712,1950.0,Western Europe,
17282,1955.0,Great Britain,
49532,1970.0,Australia,
447447,1965.0,Australia,
70362,1955.0,,
636257,1980.0,,
36042,1970.0,Australia,
85642,1955.0,Australia,
73402,1965.0,Great Britain,
73402,1965.0,Great Britain,
76237,1960.0,Great Britain,English
23452,1970.0,The Americas,English
25207,1970.0,Australia,
147717,1965.0,Great Britain,
68587,1955.0,Australia,
78782,1955.0,Australia,
8732,1965.0,Australia,
909427,1980.0,The Americas,
36652,1950.0,Australia,
67872,1950.0,Asia Pacific,
2192,1970.0,Australia,
66887,1955.0,Australia,
492057,1965.0,Asia Pacific,Other
89472,1970.0,Australia,
7587,1955.0,Australia,
89472,1970.0,Australia,
64412,1945.0,Australia,
636257,1980.0,,
70707,1965.0,Australia,English
80692,1950.0,Australia,
9042,1960.0,Australia,
72987,1955.0,Australia,
70227,1960.0,Australia,
78762,1960.0,Australia,
82427,1955.0,Australia,
744982,1980.0,Western Europe,
705672,1975.0,,
64927,1945.0,Australia,
73757,1965.0,Australia,
146827,1980.0,Australia,
20497,1965.0,Middle East and Africa,Other
14507,1960.0,Australia,
20497,1965.0,Middle East and Africa,Other
126917,1975.0,Australia,English
1012,1945.0,Australia,English
129752,1965.0,Australia,
71982,1960.0,Australia,
70987,1965.0,Australia,
74832,1965.0,Australia,
21132,1960.0,Australia,
22582,1975.0,Australia,English
5967,1955.0,Australia,
74832,1965.0,Australia,
342122,1965.0,Australia,
74832,1965.0,Australia,
46127,1955.0,Great Britain,
110517,1980.0,Australia,
23237,1975.0,Australia,
54322,1960.0,Eastern Europe,
24352,1965.0,Australia,
683982,1965.0,Asia Pacific,
35562,1960.0,Australia,
69482,1965.0,Australia,
46922,1965.0,Australia,English
1232,1950.0,Australia,
65432,1965.0,Australia,
2712,1965.0,Australia,
24257,1955.0,Asia Pacific,Other
73352,1960.0,Australia,
636867,1950.0,Australia,
69032,1965.0,Australia,English
66007,1955.0,Australia,
82312,1950.0,Australia,
1012,1945.0,Australia,English
66092,1960.0,Australia,
636867,1950.0,Australia,
85862,1950.0,Western Europe,
28502,1970.0,New Zealand,
110517,1980.0,Australia,
937957,1975.0,Australia,
67282,1965.0,Australia,
77077,1955.0,Australia,
84622,1955.0,Australia,
78537,1945.0,Australia,
14957,1975.0,Australia,English
27192,1970.0,Australia,
17617,1965.0,North America,English
7362,1970.0,Western Europe,
74542,1945.0,Australia,
13042,1965.0,Western Europe,
1012,1945.0,Australia,English
32522,1970.0,Australia,
68587,1955.0,Australia,
66932,1940.0,Australia,
659757,1960.0,Australia,
35602,1965.0,Australia,
4492,1950.0,Australia,
3692,1945.0,Australia,
63222,1950.0,Australia,
2367,1970.0,Asia Pacific,English
79032,1955.0,Australia,
2367,1970.0,Asia Pacific,English
22077,1955.0,Western Europe,
86672,1975.0,Australia,
151217,1945.0,Australia,
75412,1950.0,Western Europe,
500447,1955.0,Western Europe,
444932,1970.0,Asia Pacific,
63452,1950.0,Great Britain,
71867,1945.0,Australia,
46132,1975.0,Australia,
67842,1965.0,Australia,
14267,1960.0,Asia Pacific,
5737,1975.0,Australia,
46132,1975.0,Australia,
46132,1975.0,Australia,
8047,1950.0,Australia,
5737,1975.0,Australia,
63437,1940.0,Australia,
657727,1955.0,,
700027,1970.0,Great Britain,
69152,1960.0,Australia,
846267,,,
297392,1960.0,Middle East and Africa,
34447,1970.0,Australia,English
297392,1960.0,Middle East and Africa,
78327,1955.0,Australia,
64237,1955.0,Australia,
297392,1960.0,Middle East and Africa,
123092,1970.0,Western Europe,
82512,1955.0,Asia Pacific,
16757,1950.0,Australia,
64352,1960.0,Australia,
74372,1955.0,Australia,
10592,1960.0,Australia,English
86672,1975.0,Australia,
74142,1970.0,Australia,
17342,1960.0,Australia,
77582,1960.0,Australia,
63757,1960.0,Great Britain,
27372,1960.0,Australia,
76007,1955.0,Australia,
69337,1965.0,Australia,
66717,1960.0,Australia,
67297,1950.0,Australia,
17877,1965.0,,
720017,1960.0,,
64352,1960.0,Australia,
168282,1970.0,Australia,
945297,1970.0,Australia,
67842,1965.0,Australia,
31707,1965.0,Australia,
117462,1965.0,Great Britain,
67842,1965.0,Australia,
78342,1965.0,Australia,
2477,1965.0,Australia,
81117,1950.0,Great Britain,English
79217,1955.0,Australia,
860357,1970.0,Great Britain,
945297,1970.0,Australia,
712437,1965.0,Asia Pacific,
48017,1970.0,Australia,
69337,1965.0,Australia,
7862,1965.0,Australia,
10867,1960.0,Australia,
574367,1960.0,Great Britain,
85007,1945.0,Australia,
7252,1960.0,Australia,
735967,1965.0,Western Europe,
73017,1960.0,The Americas,
1617,1965.0,Australia,
24227,1960.0,Australia,
639457,1975.0,,
39407,1980.0,Australia,
10577,1960.0,Australia,
73422,1960.0,Great Britain,
636867,1950.0,Australia,
31322,1975.0,Australia,
77112,1960.0,Great Britain,
63462,1960.0,Australia,
80377,1945.0,Australia,
87917,1970.0,Great Britain,
77112,1960.0,Great Britain,
939972,1965.0,Australia,
92362,1965.0,Western Europe,Other
20497,1965.0,Middle East and Africa,Other
408232,1965.0,Australia,
497302,1965.0,Australia,
7252,1960.0,Australia,
67282,1965.0,Australia,
497302,1965.0,Australia,
93072,1955.0,Australia,
28797,1970.0,Australia,
22292,1970.0,New Zealand,
65302,1960.0,Australia,
28797,1970.0,Australia,
69392,1960.0,,
939962,1980.0,Australia,
93802,1970.0,Australia,
93802,1970.0,Australia,
71982,1960.0,Australia,
73017,1960.0,The Americas,
116727,1970.0,,
74512,1945.0,Australia,
27307,1950.0,Australia,
55337,1975.0,Australia,
82602,1960.0,Australia,
70212,1940.0,Australia,
80197,1950.0,Australia,English
80037,1950.0,Australia,
132247,1960.0,Australia,
8067,1960.0,Western Europe,Other
66672,1960.0,Australia,
65807,1950.0,Australia,
127447,1970.0,Australia,
82567,1955.0,Australia,English
51027,1960.0,,
64842,1960.0,Australia,
28502,1970.0,New Zealand,
86672,1975.0,Australia,
80212,1945.0,Australia,
119372,1970.0,Eastern Europe,Other
727732,1960.0,,
65227,1960.0,,
10662,1955.0,Australia,English
41202,1960.0,,
649042,1975.0,Australia,
44697,1965.0,Australia,
27307,1950.0,Australia,
67842,1965.0,Australia,
44697,1965.0,Australia,
53202,1975.0,Australia,
6242,1955.0,Asia Pacific,Other
66957,1940.0,Australia,
5302,1970.0,Australia,
85862,1950.0,Western Europe,
130967,1975.0,Great Britain,
70272,1960.0,Australia,English
78342,1965.0,Australia,
23697,1970.0,Asia Pacific,
72222,1950.0,Australia,
64782,1945.0,,
147722,1970.0,Great Britain,
19287,1950.0,Australia,
77162,1970.0,Australia,
723252,1985.0,,
82547,1955.0,Australia,
5232,1955.0,Australia,
19922,1960.0,Australia,
46237,1945.0,,
66322,1955.0,Australia,
2022,1965.0,Australia,
98222,1965.0,Australia,
79977,1935.0,Australia,
43352,1960.0,Australia,
107262,1970.0,Australia,English
28442,1960.0,Australia,
113942,1965.0,North America,English
127112,1975.0,,
25342,1965.0,Great Britain,
36252,1960.0,Australia,
141572,1975.0,,
70947,1960.0,Asia Pacific,
17877,1965.0,,
32907,1965.0,Western Europe,Other
57272,1975.0,North America,
46132,1975.0,Australia,
134907,1975.0,Australia,English
21732,1965.0,Australia,
74047,1960.0,Great Britain,
44697,1965.0,Australia,
86302,1970.0,Australia,
10592,1960.0,Australia,English
39212,1960.0,Australia,
134907,1975.0,Australia,English
28607,1965.0,Great Britain,
8377,1955.0,Great Britain,English
14612,1950.0,Australia,
70827,1955.0,,
141012,1970.0,Asia Pacific,
67647,1965.0,Australia,
78612,1945.0,South Africa,
68587,1955.0,Australia,
78342,1965.0,Australia,
80687,1950.0,Australia,
63507,1950.0,Australia,
19517,1965.0,Australia,
67852,1950.0,Australia,
76432,1960.0,Australia,English
147827,1950.0,North America,
17857,1970.0,Asia Pacific,
81792,1950.0,Australia,
74692,1955.0,Great Britain,
24627,1965.0,Asia Pacific,
73422,1960.0,Great Britain,
78132,1970.0,Australia,
734322,1965.0,,
35562,1960.0,Australia,
17342,1960.0,Australia,
76682,1970.0,,
36252,1960.0,Australia,
726602,1970.0,,
74827,1955.0,Australia,English
74527,1950.0,Australia,
68622,1955.0,Australia,
752,1960.0,Australia,
35137,1970.0,Australia,
140292,1940.0,Australia,
82502,1960.0,Australia,
5287,1960.0,Australia,
2022,1965.0,Australia,
116582,1970.0,,
79057,1955.0,Australia,
13612,1965.0,Australia,
67282,1965.0,Australia,
9417,1950.0,Australia,
