id,RFCD.Code,RFCD.Percentage
8333,32,100.0
8334,32,100.0
8335,32,100.0
8337,32,100.0
8338,32,100.0
8339,32,100.0
8340,38,100.0
8342,32,100.0
8343,32,100.0
8344,32,100.0
8347,32,100.0
8350,32,100.0
8351,32,100.0
8352,32,100.0
8354,32,100.0
8355,32,100.0
8356,32,100.0
8358,32,100.0
8359,38,100.0
8360,32,100.0
8361,32,100.0
8362,23,100.0
8363,32,100.0
8365,32,100.0
8366,32,100.0
8367,32,100.0
8368,32,100.0
8370,32,100.0
8371,32,100.0
8372,32,100.0
8375,32,100.0
8377,32,100.0
8378,32,100.0
8379,27,100.0
8380,27,100.0
8381,32,100.0
8382,32,100.0
8383,32,100.0
8385,32,100.0
8386,32,100.0
8387,32,100.0
8388,27,100.0
8389,32,100.0
8390,32,100.0
8391,23,100.0
8393,27,100.0
8394,32,100.0
8395,32,100.0
8396,32,100.0
8397,32,100.0
8398,27,100.0
8400,32,100.0
8401,32,100.0
8402,32,100.0
8403,27,67.0
8403,29,33.0
8404,32,100.0
8405,27,100.0
8406,32,100.0
8409,32,100.0
8410,28,100.0
8411,32,100.0
8413,26,50.0
8413,30,50.0
8414,29,100.0
8416,32,100.0
8417,27,100.0
8418,32,100.0
8419,29,100.0
8421,27,100.0
8422,27,100.0
8423,32,100.0
8424,32,80.0
8424,41,20.0
8427,32,100.0
8428,41,70.0
8428,42,30.0
8429,27,100.0
8430,25,100.0
8431,38,100.0
8432,30,100.0
8433,29,100.0
8435,27,10.0
8435,30,90.0
8437,27,70.0
8437,30,30.0
8438,26,100.0
8439,34,70.0
8439,35,30.0
8440,36,40.0
8440,37,60.0
8441,32,100.0
8442,32,100.0
8443,29,100.0
8444,29,100.0
8445,29,60.0
8445,30,40.0
8447,37,40.0
8447,42,60.0
8449,29,80.0
8449,34,20.0
8451,32,100.0
8452,28,100.0
8453,27,30.0
8453,30,70.0
8454,33,100.0
8456,30,100.0
8457,27,20.0
8457,30,80.0
8458,27,60.0
8458,30,40.0
8460,32,100.0
8461,32,100.0
8462,30,100.0
8463,26,40.0
8463,29,40.0
8463,30,20.0
8464,27,40.0
8464,30,60.0
8466,30,50.0
8466,32,50.0
8467,29,100.0
8468,32,70.0
8468,34,30.0
8469,25,10.0
8469,29,90.0
8470,32,60.0
8470,39,40.0
8472,26,40.0
8472,27,30.0
8472,30,30.0
8473,30,100.0
8474,32,100.0
8476,29,100.0
8478,23,100.0
8479,29,100.0
8480,28,50.0
8480,29,50.0
8481,30,100.0
8482,32,100.0
8483,27,50.0
8483,28,50.0
8484,30,100.0
8486,27,100.0
8487,27,100.0
8488,27,30.0
8488,29,40.0
8488,32,30.0
8490,32,100.0
8492,43,100.0
8493,32,100.0
8494,32,100.0
8497,27,100.0
8498,32,100.0
8499,32,100.0
8501,27,100.0
8502,32,100.0
8503,27,100.0
8504,37,100.0
8505,27,40.0
8505,28,30.0
8505,30,30.0
8511,26,40.0
8511,28,60.0
8512,32,100.0
8514,27,100.0
8515,32,100.0
8516,27,100.0
8517,32,100.0
8519,25,100.0
8520,27,100.0
8521,33,100.0
8522,27,50.0
8522,30,50.0
8523,30,100.0
8525,32,100.0
8528,32,100.0
8529,32,100.0
8530,32,100.0
8536,32,100.0
8537,32,100.0
8539,32,100.0
8540,32,100.0
8541,32,100.0
8543,32,100.0
8544,32,100.0
8545,32,100.0
8546,32,100.0
8548,32,100.0
8550,32,100.0
8551,32,100.0
8552,27,100.0
8553,32,100.0
8556,32,100.0
8558,32,100.0
8560,30,100.0
8562,32,100.0
8563,32,100.0
8564,32,100.0
8566,32,100.0
8568,32,100.0
8570,32,100.0
8571,32,100.0
8572,32,100.0
8573,32,100.0
8574,32,100.0
8575,32,100.0
8577,32,100.0
8578,32,100.0
8579,32,100.0
8581,32,100.0
8582,32,100.0
8583,27,100.0
8584,32,100.0
8585,32,100.0
8586,32,100.0
8587,32,100.0
8588,32,100.0
8589,32,100.0
8590,32,100.0
8594,32,100.0
8595,32,100.0
8596,29,100.0
8597,32,100.0
8598,32,100.0
8599,32,100.0
8600,27,100.0
8601,32,100.0
8602,32,100.0
8603,32,100.0
8604,32,100.0
8606,32,100.0
8607,32,100.0
8608,32,100.0
8609,32,100.0
8610,32,100.0
8611,32,100.0
8612,32,100.0
8613,32,100.0
8614,32,100.0
8616,27,100.0
8618,27,100.0
8619,32,100.0
8620,30,100.0
8621,30,60.0
8621,31,40.0
8622,31,100.0
8624,34,100.0
8625,30,100.0
8626,33,100.0
8627,32,100.0
8629,30,100.0
8630,32,100.0
8631,30,75.0
8631,31,25.0
8632,25,100.0
8634,32,100.0
8636,32,100.0
8638,32,100.0
8639,32,100.0
8640,32,100.0
8641,32,100.0
8642,25,75.0
8642,32,25.0
8644,32,100.0
8646,32,100.0
8648,27,50.0
8648,32,50.0
8649,32,100.0
8650,32,100.0
8651,32,100.0
8654,32,100.0
8657,32,100.0
8658,32,100.0
8659,31,20.0
8659,40,20.0
8659,41,40.0
8659,42,20.0
8662,24,100.0
8663,32,100.0
8665,32,100.0
8668,32,100.0
8669,32,100.0
8670,32,100.0
8672,32,100.0
8673,32,100.0
8674,30,100.0
8676,30,100.0
8677,32,100.0
8679,32,100.0
8681,27,100.0
8683,32,100.0
8684,43,100.0
8685,28,100.0
8686,32,100.0
8687,32,100.0
8688,25,100.0
8689,27,100.0
8690,32,100.0
8692,32,100.0
8693,27,60.0
8693,32,40.0
8694,32,100.0
8696,27,51.0
8696,30,49.0
8697,27,100.0
8699,32,100.0
8700,27,30.0
8700,32,70.0
8702,27,100.0
8704,32,100.0
8705,34,50.0
8705,39,50.0
8708,32,100.0
